Date,long_short
2025-01-02 13:30:00+00:00,0.004499104474611437
2025-01-02 13:40:00+00:00,0.0026402490908630227
2025-01-02 13:50:00+00:00,0.002318877873614955
2025-01-02 14:00:00+00:00,0.0011295521725060986
2025-01-02 14:10:00+00:00,-0.00047011197938862104
2025-01-02 14:20:00+00:00,0.0008316034474333822
2025-01-02 14:30:00+00:00,-0.0002603581513803688
2025-01-02 14:40:00+00:00,0.0052038327666099615
2025-01-02 14:50:00+00:00,0.004640039123441353
2025-01-02 15:00:00+00:00,0.002719660602622076
2025-01-02 15:10:00+00:00,0.0032288972113714287
2025-01-02 15:20:00+00:00,0.0034656803206187803
2025-01-02 15:30:00+00:00,0.0032496187220270034
2025-01-02 15:40:00+00:00,0.006002814126842004
2025-01-02 15:50:00+00:00,0.004409521559318508
2025-01-02 16:00:00+00:00,0.0037539037154243893
2025-01-02 16:10:00+00:00,0.005654617343022306
2025-01-02 16:20:00+00:00,0.008986724172432403
2025-01-02 16:30:00+00:00,0.010368466553727806
2025-01-02 16:40:00+00:00,0.009317214907895499
2025-01-02 16:50:00+00:00,0.009398114613931696
2025-01-02 17:00:00+00:00,0.008703276799672865
2025-01-02 17:10:00+00:00,0.009361282803151294
2025-01-02 17:20:00+00:00,0.008979310346399094
2025-01-02 17:30:00+00:00,0.010342581903263648
2025-01-02 17:40:00+00:00,0.011661756727927353
2025-01-02 17:50:00+00:00,0.011385335012986442
2025-01-02 18:00:00+00:00,0.012270217285585305
2025-01-02 18:10:00+00:00,0.012364919241867556
2025-01-02 18:20:00+00:00,0.012426082860002907
2025-01-02 18:30:00+00:00,0.012306465900854713
2025-01-02 18:40:00+00:00,0.013612424001034906
2025-01-02 18:50:00+00:00,0.014898012133115035
2025-01-02 19:00:00+00:00,0.015576238520290886
2025-01-02 19:10:00+00:00,0.016642840654615076
2025-01-02 19:20:00+00:00,0.016466954113113497
2025-01-02 19:30:00+00:00,0.015452027015750325
2025-01-02 19:40:00+00:00,0.014678701109517522
2025-01-02 19:50:00+00:00,0.01552230321936321
2025-01-02 20:00:00+00:00,0.014719498722060909
2025-01-02 20:10:00+00:00,0.014713331322208756
2025-01-02 20:20:00+00:00,0.014695454689886978
2025-01-02 20:30:00+00:00,0.015009329249282777
2025-01-02 20:40:00+00:00,0.015153719607428728
2025-01-02 20:50:00+00:00,0.016256249566445558
2025-01-02 21:00:00+00:00,0.015906550699665623
2025-01-02 21:10:00+00:00,0.016491332849681184
2025-01-02 21:20:00+00:00,0.01653393827232552
2025-01-02 21:30:00+00:00,0.01628224861956795
2025-01-02 21:40:00+00:00,0.016545629110845894
2025-01-02 21:50:00+00:00,0.017328332577186023
2025-01-02 22:00:00+00:00,0.0179168696930172
2025-01-02 22:10:00+00:00,0.01670327586599063
2025-01-02 22:20:00+00:00,0.016164339551960172
2025-01-02 22:30:00+00:00,0.018019699927627197
2025-01-02 22:40:00+00:00,0.018058365784777708
2025-01-02 22:50:00+00:00,0.0175550090790193
2025-01-02 23:00:00+00:00,0.0176571108865915
2025-01-02 23:10:00+00:00,0.01758744415947322
2025-01-02 23:20:00+00:00,0.0187667442214956
2025-01-02 23:30:00+00:00,0.01879450628449031
2025-01-02 23:40:00+00:00,0.018439720599990883
2025-01-02 23:50:00+00:00,0.01939928121839629
2025-01-03 00:00:00+00:00,0.018317788405306734
2025-01-03 00:10:00+00:00,0.01966145883024284
2025-01-03 00:20:00+00:00,0.0182936168468939
2025-01-03 00:30:00+00:00,0.01937169531719074
2025-01-03 00:40:00+00:00,0.019653516112098757
2025-01-03 00:50:00+00:00,0.020113242365582318
2025-01-03 01:00:00+00:00,0.01916038460570202
2025-01-03 01:10:00+00:00,0.019622455620952994
2025-01-03 01:20:00+00:00,0.01937145613092417
2025-01-03 01:30:00+00:00,0.018603122071484846
2025-01-03 01:40:00+00:00,0.018119367038191836
2025-01-03 01:50:00+00:00,0.01981543735390301
2025-01-03 02:00:00+00:00,0.019155493564996906
2025-01-03 02:10:00+00:00,0.018901888265979272
2025-01-03 02:20:00+00:00,0.016456347957698902
2025-01-03 02:30:00+00:00,0.018442473064197662
2025-01-03 02:40:00+00:00,0.01792010443767511
2025-01-03 02:50:00+00:00,0.02023087674402002
2025-01-03 03:00:00+00:00,0.020143746765044934
2025-01-03 03:10:00+00:00,0.02014374232765581
2025-01-03 03:20:00+00:00,0.021210918534542378
2025-01-03 03:30:00+00:00,0.022002927757735602
2025-01-03 03:40:00+00:00,0.022540586847724864
2025-01-03 03:50:00+00:00,0.02078277203458967
2025-01-03 04:00:00+00:00,0.019514098234779897
2025-01-03 04:10:00+00:00,0.020097982462651043
2025-01-03 04:20:00+00:00,0.020379487961205367
2025-01-03 04:30:00+00:00,0.020773402801410157
2025-01-03 04:40:00+00:00,0.02086246469735209
2025-01-03 04:50:00+00:00,0.020611496138861707
2025-01-03 05:00:00+00:00,0.019649076997643844
2025-01-03 05:10:00+00:00,0.0209478784529602
2025-01-03 05:20:00+00:00,0.019343039185963695
2025-01-03 05:30:00+00:00,0.019299455173742208
2025-01-03 05:40:00+00:00,0.019639395076501698
2025-01-03 05:50:00+00:00,0.019480585884247947
2025-01-03 06:00:00+00:00,0.0201816911216528
2025-01-03 06:10:00+00:00,0.019725803598172886
2025-01-03 06:20:00+00:00,0.019487870618605907
2025-01-03 06:30:00+00:00,0.018744642197566108
2025-01-03 06:40:00+00:00,0.020830227068979967
2025-01-03 06:50:00+00:00,0.021080662656606908
2025-01-03 07:00:00+00:00,0.01924914865830596
2025-01-03 07:10:00+00:00,0.020355175084649124
2025-01-03 07:20:00+00:00,0.018339571097170104
2025-01-03 07:30:00+00:00,0.017158027337211168
2025-01-03 07:40:00+00:00,0.01949663651269562
2025-01-03 07:50:00+00:00,0.018316447556924853
2025-01-03 08:00:00+00:00,0.01922676840395976
2025-01-03 08:10:00+00:00,0.020856368873514386
2025-01-03 08:20:00+00:00,0.019308816181168087
2025-01-03 08:30:00+00:00,0.0197475769595572
2025-01-03 08:40:00+00:00,0.019803471373420978
2025-01-03 08:50:00+00:00,0.019967486513954302
2025-01-03 09:00:00+00:00,0.020301963545862334
2025-01-03 09:10:00+00:00,0.02029680826592961
2025-01-03 09:20:00+00:00,0.020898678717480745
2025-01-03 09:30:00+00:00,0.021713256112818824
2025-01-03 09:40:00+00:00,0.022371595899113528
2025-01-03 09:50:00+00:00,0.022341249985164735
2025-01-03 10:00:00+00:00,0.02321923680055571
2025-01-03 10:10:00+00:00,0.02286398435270809
2025-01-03 10:20:00+00:00,0.02198151855833408
2025-01-03 10:30:00+00:00,0.02068788989419157
2025-01-03 10:40:00+00:00,0.022360078237100067
2025-01-03 10:50:00+00:00,0.023157738373392966
2025-01-03 11:00:00+00:00,0.022821177701228823
2025-01-03 11:10:00+00:00,0.023153551142343298
2025-01-03 11:20:00+00:00,0.0216145357298545
2025-01-03 11:30:00+00:00,0.02098157374666343
2025-01-03 11:40:00+00:00,0.020278870456099662
2025-01-03 11:50:00+00:00,0.02004818588945767
2025-01-03 12:00:00+00:00,0.019387056734883057
2025-01-03 12:10:00+00:00,0.019073963436715413
2025-01-03 12:20:00+00:00,0.018794817119625273
2025-01-03 12:30:00+00:00,0.020143822842241033
2025-01-03 12:40:00+00:00,0.02113755346483126
2025-01-03 12:50:00+00:00,0.022243466076512508
2025-01-03 13:00:00+00:00,0.019215440309465093
2025-01-03 13:10:00+00:00,0.019319964328256223
2025-01-03 13:20:00+00:00,0.01861390968200416
2025-01-03 13:30:00+00:00,0.01877719923249077
2025-01-03 13:40:00+00:00,0.019640693191804504
2025-01-03 13:50:00+00:00,0.019046372363562103
2025-01-03 14:00:00+00:00,0.019845689699906632
2025-01-03 14:10:00+00:00,0.020331746462404876
2025-01-03 14:20:00+00:00,0.020205741503203978
2025-01-03 14:30:00+00:00,0.018873286458878313
2025-01-03 14:40:00+00:00,0.02131814538386001
2025-01-03 14:50:00+00:00,0.0203726367519943
2025-01-03 15:00:00+00:00,0.020356726872124087
2025-01-03 15:10:00+00:00,0.020834240234410384
2025-01-03 15:20:00+00:00,0.019743630675956414
