Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,return_1,return_3,MA_5,STD_5,HL_range,upper_shadow,lower_shadow,SMA_12,EMA_12,EMA_26,MACD,MACD_signal,RSI_14,BB_mid,BB_std,BB_upper,BB_lower,ATR_14,VWAP_5,OBV,hour,minute,weekday
2025-04-07 01:30:00+00:00,79001.03125,79001.03125,78926.859375,78926.859375,369188864,0.0,0.0,-0.0008599261838176941,2.7221354053530433e-05,78950.509375,196.24302152830703,74.171875,0.0,0.0,78466.39322916667,78598.0680390355,78386.5598629456,211.50817608989018,77.67064643530256,71.4670757408496,78259.0953125,483.49887844555417,79226.0930693911,77292.09755560888,238.15011160714286,78904.5113339852,1715765248,1,30,0
2025-04-07 01:35:00+00:00,78951.71875,78951.71875,78773.515625,78773.515625,206233600,0.0,0.0,-0.0019428588849763617,-0.005732979566713814,78969.5203125,165.4952042084348,178.203125,0.0,0.0,78526.03645833333,78625.05997533773,78415.2232527274,209.83672261032916,104.10386167030788,61.464714748711046,78293.34296875,494.9078022752539,79283.1585733005,77303.5273641995,217.83370535714286,78954.22440058793,1509531648,1,35,0
2025-04-07 01:40:00+00:00,78793.421875,78793.421875,78621.0390625,78621.0390625,0,0.0,0.0,-0.0019356323161436872,-0.004731324742247134,78908.7859375,229.4246229398852,172.3828125,0.0,0.0,78578.03515625,78624.44137336269,78430.4688682661,193.97250509657897,122.07759035556211,62.775801181993266,78310.71953125,500.24695586832155,79311.21344298664,77310.22561951335,213.796875,78957.76479378031,1509531648,1,40,0
2025-04-07 01:45:00+00:00,78662.390625,78906.7421875,78662.390625,78906.7421875,1749278720,0.0,0.0,0.0036339271066219148,-0.0002548839223972532,78844.5890625,148.50714737368398,244.3515625,0.0,0.0,78671.58333333333,78667.87226784535,78465.74837339454,202.1238944508077,138.08685117461124,66.26590066072504,78360.592578125,507.783481483051,79376.1595410911,77345.0256151589,224.34151785714286,78913.13704830623,3258810368,1,45,0
2025-04-07 01:50:00+00:00,78912.6875,79035.859375,78860.7734375,79035.859375,55873536,0.0,0.0,0.0016363264268748345,0.0033303547254242005,78852.803125,159.61236607352333,175.0859375,0.0,51.9140625,78774.33072916667,78724.48566894607,78507.9788179579,216.50685098816757,153.7708511373225,69.39544137768067,78439.8671875,481.27150279600704,79402.41019309202,77477.32418190798,228.24051339285714,78901.35083470264,3314683904,1,50,0
2025-04-07 01:55:00+00:00,79030.859375,79068.1953125,79030.859375,79068.1953125,414748672,0.0,0.0,0.0004091299538677706,0.005687488429713117,78881.0703125,186.29192577814942,37.3359375,0.0,0.0,78839.037109375,78777.36407564666,78549.47633607213,227.88773957453668,168.59422882476534,75.70729631993193,78499.77890625,481.1738796490053,79462.126665548,77537.43114695199,209.49441964285714,78925.99128884579,3729432576,1,55,0
2025-04-07 02:00:00+00:00,79115.625,79115.625,78908.4375,78908.4375,0,0.0,0.0,-0.0020205066255603032,2.1485014499500465e-05,78908.0546875,176.32278363718376,207.1875,0.0,0.0,78881.7265625,78797.52921785486,78576.06605191863,221.46316593622032,179.16801624705633,70.95078763472699,78557.348046875,455.84601559573105,79469.04007806646,77645.65601568355,218.56863839285714,78940.15660796913,3729432576,2,0,0
2025-04-07 02:05:00+00:00,79097.3125,79122.3828125,79033.359375,79033.359375,480448512,0.0,0.0,0.0015831244282336066,-3.163121170279837e-05,78990.51875,76.94248471028997,89.0234375,25.0703125,0.0,78924.974609375,78833.81078049257,78609.93963140615,223.87114908642252,188.10864281492957,66.30315312220924,78598.031640625,460.41087213002703,79518.85338488506,77677.20989636495,198.93415178571428,78956.73932503194,4209881088,2,5,0
2025-04-07 02:10:00+00:00,78999.640625,78999.640625,78974.28125,78998.7265625,0,0.0,0.0,-0.0004382049905745644,-0.000878592836543679,79008.915625,61.31316034601192,25.359375,0.0,24.4453125,78951.66341145833,78859.18243926294,78638.73866333903,220.4437759239081,194.5756694367253,63.66529177474451,78647.1296875,447.3347461820069,79541.79917986401,77752.46019513598,179.58091517857142,79048.69771141309,4209881088,2,10,0
2025-04-07 02:15:00+00:00,79004.15625,79004.15625,78912.09375,78957.90625,349736960,0.0,0.0,-0.0005167211457225429,0.0006269133132943416,78993.325,62.64556500830236,92.0625,0.0,45.8125,78954.4296875,78874.37071783787,78662.38070679539,211.99001104247873,198.058537757876,60.42446299445091,78692.13515625,429.8603317391645,79551.85581972834,77832.41449277167,176.88058035714286,79023.76803412342,3860144128,2,15,0
2025-04-07 02:20:00+00:00,78959.6171875,78959.6171875,78747.6796875,78747.6796875,0,0.0,0.0,-0.0026625144014631452,-0.003614672206257885,78929.221875,111.67796329892595,211.9375,0.0,0.0,78914.42578125,78854.87979009358,78668.69914981053,186.1806402830407,195.68295826290895,51.59235668789809,78729.66640625,397.5315037921954,79524.7294138344,77934.60339866561,180.15959821428572,79001.57280747982,3860144128,2,20,0
2025-04-07 02:25:00+00:00,78690.3515625,78690.3515625,78567.8671875,78567.8671875,280997888,0.0,0.0,-0.002283400612101416,-0.0054540040548517466,78861.1078125,198.0122864427859,122.484375,0.0,0.0,78878.84895833333,78810.72400507919,78661.23011556531,149.49388951387664,186.4451445131025,41.53207267334076,78768.8515625,332.77852674457114,79434.40861598914,78103.29450901086,175.4140625,78891.89661215949,3579146240,2,25,0
2025-04-07 02:30:00+00:00,78610.140625,78726.375,78610.140625,78726.375,276389888,0.0,0.0,0.0020174636040675153,-0.0029323377606660372,78799.7109375,177.81304157094428,116.234375,0.0,0.0,78862.14192708333,78797.747235067,78666.05566256047,131.6915725065337,175.49443011178874,37.22686432884958,78815.02578125,243.8908260317404,79302.80743331349,78327.24412918653,164.15066964285714,78766.54001097375,3855536128,2,30,0
2025-04-07 02:35:00+00:00,78792.5625,78792.5625,78439.234375,78439.234375,0,0.0,0.0,-0.003647324356036985,-0.003916881281124995,78687.8125,196.34137525863605,353.328125,0.0,0.0,78834.28515625,78742.59141044131,78649.25408570413,93.33732473717828,159.06300903686667,36.22632592265467,78822.4015625,229.00848691481366,79280.41853632963,78364.38458867038,171.33872767857142,78766.54001097375,3855536128,2,35,0
2025-04-07 02:40:00+00:00,78421.5390625,78565.1328125,78421.5390625,78516.1796875,363565056,0.0,0.0,0.0009809544051915253,-0.0006578707282030027,78599.4671875,133.86790120095554,143.59375,48.953125,0.0,78825.546875,78707.75883768112,78639.3967228742,68.36211480692145,140.92283019087765,39.86347596367072,78828.40234375,218.58710142898266,79265.57654660796,78391.22814089204,176.29743303571428,78595.03273479265,4219101184,2,40,0
2025-04-07 02:45:00+00:00,78434.5234375,78625.9921875,78434.5234375,78625.9921875,131538944,0.0,0.0,0.0013985970845380447,-0.001275084906424362,78575.1296875,108.92373573433895,191.46875,0.0,0.0,78802.15104166667,78695.17935303786,78638.40379432795,56.77555870990909,124.09337589468394,46.27881587400433,78833.9828125,211.45671076564756,79256.8962340313,78411.06939096871,177.24497767857142,78598.90200371124,4350640128,2,45,0
2025-04-07 02:50:00+00:00,78641.0,78667.8125,78610.9765625,78610.9765625,142790656,0.0,0.0,-0.0001909753324853547,0.0021894934195678672,78583.7515625,109.90688300071811,56.8359375,26.8125,0.0,78766.744140625,78682.22507757049,78636.37214752588,45.85293004460982,108.44528672466912,49.72726656728555,78830.60859375,214.5842856022046,79259.77716495442,78401.44002254559,168.99162946428572,78610.32607518737,4207849472,2,50,0
2025-04-07 02:55:00+00:00,78562.5390625,78562.5390625,78382.203125,78382.203125,0,0.0,0.0,-0.002910197118822344,-0.001706356104349882,78514.9171875,105.9570237760403,180.3359375,0.0,0.0,78709.578125,78636.0678540981,78617.54481252396,18.523041574138915,90.46083769456308,35.330207436604454,78803.483203125,235.34726569084225,79274.17773450668,78332.78867174331,164.92522321428572,78560.0438710181,4207849472,2,55,0
2025-04-07 03:00:00+00:00,78390.953125,78397.7734375,78359.671875,78359.671875,191082496,0.0,0.0,-0.00028745364510962546,-0.003387179036989485,78499.0046875,124.51379864694434,38.1015625,6.8203125,0.0,78663.84765625,78593.54539577532,78598.44311344811,-4.897717672793078,71.38912662109185,29.8901476779524,78760.08046875,233.02230454211715,79226.12507783424,78294.03585966578,155.140625,78513.85733736603,4016766976,3,0,0
2025-04-07 03:05:00+00:00,78347.5234375,78382.6640625,78284.46875,78284.46875,0,0.0,0.0,-0.000959717201470256,-0.00415346338103828,78452.6625,155.730087295733,98.1953125,35.140625,0.0,78601.44010416667,78545.99514257911,78575.1857531927,-29.190610613586614,51.273179174156155,27.27145025715386,78724.564453125,248.95350755793945,79222.47146824088,78226.65743800912,159.48772321428572,78512.04319165782,4016766976,3,5,0
2025-04-07 03:10:00+00:00,78242.4921875,78242.4921875,78035.6015625,78078.59375,0,0.0,0.0,-0.0026298319869482167,-0.0038734478350375134,78343.1828125,191.6785588157784,206.890625,0.0,42.9921875,78524.76236979167,78474.08723602847,78538.4011603636,-64.31392433513247,28.155758472298434,26.5609829293696,78682.151171875,282.65250331120563,79247.4561784974,78116.84616525259,162.46484375,78467.14970293868,4016766976,3,10,0
2025-04-07 03:15:00+00:00,78077.78125,78391.1953125,78077.78125,78391.1953125,442789888,0.0,0.0,0.004003678184841819,0.0004022915965025131,78299.2265625,130.28202839000016,313.4140625,0.0,0.0,78477.53645833333,78461.3346324087,78527.49702348482,-66.16239107611182,9.292128562616384,33.60067993823097,78663.03515625,289.00516501265366,79241.04548627531,78085.02482622469,169.56975446428572,78381.6924894207,4459556864,3,15,0
2025-04-07 03:20:00+00:00,78296.1484375,78296.1484375,78139.7890625,78139.7890625,68849664,0.0,0.0,-0.003207072541728584,-0.0018481276019389759,78250.74375,136.6344746285077,156.359375,0.0,0.0,78426.87890625,78411.86608319198,78498.77791526372,-86.9118320717389,-9.948663564254675,30.251331019765914,78638.97265625,311.81965496986095,79262.61196618972,78015.33334631028,183.30747767857142,78357.99183891267,4390707200,3,20,0
2025-04-07 03:25:00+00:00,78151.4921875,78318.6875,78151.4921875,78318.6875,27336704,0.0,0.0,0.0022894666039718903,0.003075026565780181,78242.546875,129.5096440204852,167.1953125,0.0,0.0,78406.11393229167,78397.53091654705,78485.43788450344,-87.9069679563836,-25.540324442680458,36.18054804885958,78609.569921875,312.96460964866844,79235.49914117233,77983.64070257766,189.51004464285714,78355.40271452701,4418043904,3,25,0
2025-04-07 03:30:00+00:00,78292.8203125,78292.8203125,77916.1484375,77916.1484375,37621760,0.0,0.0,-0.005139757513173304,-0.00605995192580322,78168.8828125,190.22192135513552,376.671875,0.0,0.0,78338.59505208333,78323.47207361674,78443.26829583652,-119.79622221978207,-44.39150399810078,33.402983957486086,78553.584375,332.25015297822944,79218.08468095647,77889.08406904354,203.12444196428572,78326.74233323758,4380422144,3,30,0
2025-04-07 03:35:00+00:00,77934.15625,77934.15625,77640.09375,77667.2734375,223698944,0.0,0.0,-0.0031941388914986657,-0.006047055292433101,78086.61875,297.640927898826,294.0625,0.0,27.1796875,78274.26497395833,78222.51843729109,78385.787195219,-163.26875792791543,-68.1669547840637,32.50679842664984,78483.53828125,364.18666952042196,79211.91162029085,77755.16494220916,211.28515625,78142.40763880448,4156723200,3,35,0
2025-04-07 03:40:00+00:00,77675.3984375,77755.5546875,77637.8828125,77637.8828125,329781248,0.0,0.0,-0.0003784171079940224,-0.008692748936835804,77935.95625,295.5763871194437,117.671875,80.15625,0.0,78201.07356770833,78132.57449501555,78330.38687057314,-197.81237555759435,-94.09603893876984,27.74051718904272,78420.010546875,395.626421334873,79211.26338954474,77628.75770420526,208.36830357142858,77740.03866934913,3826941952,3,40,0
2025-04-07 03:45:00+00:00,77383.8359375,77480.1796875,77383.8359375,77480.1796875,483135488,0.0,0.0,-0.002031265141282379,-0.005595358070730527,77804.034375,327.34887980769577,96.34375,0.0,0.0,78105.58919270833,78032.20606309008,78267.40856071586,-235.2024976257817,-122.31733067617222,29.29117759191344,78342.3515625,420.5480097815902,79183.44758206318,77501.25554293682,201.27678571428572,77601.08317816145,3343806464,3,45,0
2025-04-07 03:50:00+00:00,77515.203125,77515.203125,77342.484375,77385.2578125,60829696,0.0,0.0,-0.0012251117044752569,-0.0036310741000447067,77617.3484375,203.02520186616937,172.71875,0.0,42.7734375,78003.44596354167,77932.6755629993,78202.06406084802,-269.38849784871854,-151.7315641106815,25.76817746590156,78261.678125,442.20667812542985,79146.09148125087,77377.26476874914,203.35714285714286,77572.23419885535,3282976768,3,50,0
2025-04-07 03:55:00+00:00,77454.0625,77577.6953125,77454.0625,77577.6953125,128524288,0.0,0.0,0.00248674625425771,-0.0007752336593896958,77549.6578125,116.46647278187714,123.6328125,0.0,0.0,77936.40364583333,77878.06321676864,78155.81452393335,-277.75130716471176,-176.93551272148756,28.306657613088888,78192.667578125,435.48146081452035,79063.63049975403,77321.70465649596,203.42633928571428,77562.25289706353,3411501056,3,55,0
2025-04-07 04:00:00+00:00,77712.2421875,77838.875,77712.2421875,77838.875,1261568,0.0,0.0,0.0033666853139668884,0.0046295105915696855,77583.978125,171.88766984559217,126.6328125,0.0,0.0,77893.00390625,77872.03426034268,78132.33752216052,-260.3032618178404,-193.60906254075815,35.49954662699287,78147.22734375,421.71781537769255,78990.66297450538,77303.79171299461,218.02232142857142,77539.19035420612,3412762624,4,0,0
2025-04-07 04:05:00+00:00,77875.6640625,77875.6640625,77663.109375,77663.109375,502263808,0.0,0.0,-0.0022580699554046735,0.0035904973421838626,77589.0234375,174.21986660593944,212.5546875,0.0,0.0,77841.22395833333,77839.89197028996,78097.57988163012,-257.68791134016647,-206.42483230063982,36.220710551686565,78101.989453125,422.7463713239598,78947.48219577293,77256.49671047708,216.86383928571428,77564.43928473938,2910498816,4,5,0
2025-04-07 04:10:00+00:00,77183.5390625,77415.421875,77183.5390625,77415.421875,0,0.0,0.0,-0.0031892555164644287,-0.0020917537811135922,77576.071875,186.32100888868254,231.8828125,0.0,0.0,77785.95963541667,77774.58887870688,78047.04965891677,-272.4607802098908,-219.63202188249005,33.34353139625263,78036.441796875,422.4716258471029,78881.38504856921,77191.4985451808,248.39732142857142,77623.19237219015,2910498816,4,10,0
2025-04-07 04:15:00+00:00,77392.453125,77392.453125,77095.859375,77239.171875,581365760,0.0,0.0,-0.002276678157029033,-0.007704416655559321,77546.8546875,230.04643919129887,296.59375,0.0,143.3125,77689.95768229167,77692.21703198274,77987.20686010813,-294.9898281253845,-234.70358313106897,32.19578015052642,77976.438671875,446.77518103628734,78869.98903394758,77082.88830980242,264.20926339285717,77451.13021017936,2329133056,4,15,0
2025-04-07 04:20:00+00:00,77253.6171875,77577.65625,77253.6171875,77577.65625,0,0.0,0.0,0.0043822890223084165,-0.0011003052245486256,77546.846875,230.0451306457381,324.0390625,0.0,0.0,77643.11328125,77674.59229629309,77956.8697778779,-282.2774815848097,-244.21836282181715,41.83646447105077,77929.5125,436.2651854887702,78802.04287097754,77056.98212902245,270.61049107142856,77436.1363650629,2329133056,4,20,0
2025-04-07 04:25:00+00:00,77372.703125,77400.2265625,77337.3359375,77337.3359375,1067331584,0.0,0.0,-0.003097803209284211,-0.0010086612668220862,77446.5390625,173.19726429255275,62.890625,27.5234375,0.0,77561.333984375,77622.70670263263,77910.97838229436,-288.27167966173147,-253.02902618980002,32.411401152632536,77865.0796875,422.9455799796369,78710.97084745926,77019.18852754073,265.38950892857144,77386.8742484848,1261801472,4,25,0
2025-04-07 04:30:00+00:00,77391.2578125,77391.2578125,77128.5078125,77135.2109375,258576384,0.0,0.0,-0.0026135500731929717,-0.0013459613169888307,77340.959375,169.02390254811493,262.75,0.0,6.703125,77496.255859375,77547.70735415068,77853.5141271244,-305.8067729737231,-263.58457554658463,32.95347887645097,77791.29140625,414.6163949303951,78620.5241961108,76962.05861638921,266.1997767857143,77280.01119443303,1003225088,4,30,0
2025-04-07 04:35:00+00:00,77157.9296875,77157.9296875,76838.6640625,76838.6640625,0,0.0,0.0,-0.003844507215262305,-0.009525838021176347,77225.6078125,271.3403401300881,319.265625,0.0,0.0,77427.205078125,77438.62377081982,77778.34004826334,-339.71627744352736,-278.8109159259732,25.849967237858237,77714.114453125,441.613363808249,78597.3411807415,76830.88772550851,276.2260044642857,77280.01119443303,1003225088,4,35,0
2025-04-07 04:40:00+00:00,76835.015625,76855.1953125,76713.4921875,76826.3515625,627449856,0.0,0.0,-0.00016023834029676998,-0.006607214598301492,77143.04375,323.8980426066533,141.703125,20.1796875,112.859375,77359.57747395833,77344.42804646291,77707.82238265124,-363.39433618832845,-295.72759997844423,29.622347139117437,77637.4484375,456.4883064613285,78550.42505042267,76724.47182457734,257.59486607142856,77146.44319908485,375775232,4,40,0
2025-04-07 04:45:00+00:00,76785.2421875,76953.671875,76785.2421875,76814.8515625,264974336,0.0,0.0,-0.00014968822241467894,-0.004153218369488565,76990.4828125,235.63088536049128,168.4296875,138.8203125,0.0,77304.13346354167,77262.95474123785,77641.67639597338,-378.7216547355347,-312.32641092986233,32.508143949109936,77563.967578125,465.05752359898645,78494.08262532298,76633.85253092702,248.62109375,77106.83539133111,110800896,4,45,0
2025-04-07 04:50:00+00:00,76710.4609375,76810.7734375,76710.4609375,76810.7734375,9297920,0.0,0.0,-5.309031934641606e-05,-0.00036297644343885604,76885.1703125,140.19844186228852,100.3125,0.0,0.0,77256.259765625,77193.38838681663,77580.12802867906,-386.73964186242665,-327.2090571163752,32.84939477981389,77500.5765625,477.4595273185352,78455.49561713707,76545.65750786294,247.67243303571428,76892.43084433336,101502976,4,50,0
2025-04-07 04:55:00+00:00,76787.7578125,76992.4140625,76787.7578125,76992.4140625,455143424,0.0,0.0,0.0023647805753159723,0.0021615304725866036,76856.6109375,76.68952122711345,204.65625,0.0,0.0,77207.486328125,77162.46925999869,77536.59366081393,-374.12440081524255,-336.5921258561487,39.98530695000513,77430.6375,441.20542557645825,78313.04835115292,76548.22664884708,244.14453125,76879.70261601516,556646400,4,55,0
2025-04-07 05:00:00+00:00,77151.296875,77151.296875,76837.1796875,76837.1796875,469856256,0.0,0.0,-0.0020162294804003666,0.00029067458370124477,76856.3140625,76.77918524027895,314.1171875,0.0,0.0,77124.01171875,77112.42471038351,77484.78521834624,-372.3605079627305,-343.7458022774651,39.01894612937964,77365.50703125,426.9252985952674,78219.35762844054,76511.65643405946,254.24441964285714,76868.76517383114,86790144,5,0,0
2025-04-07 05:05:00+00:00,76864.265625,76864.265625,76661.4921875,76800.078125,0,0.0,0.0,-0.0004828595043557815,-0.00013924234871431906,76851.059375,80.16676945793209,202.7734375,0.0,138.5859375,77052.09244791667,77064.37138955528,77434.06617439467,-369.6947848393902,-348.93559878985013,33.38585673796274,77289.5765625,381.0571943088702,78051.69095111775,76527.46217388226,254.98270089285714,76890.95564917146,86790144,5,5,0
2025-04-07 05:10:00+00:00,76828.796875,77140.2421875,76828.796875,76951.171875,292855808,0.0,0.0,0.001967364535151672,-0.0005356655977369895,76878.3234375,87.6095102592751,311.4453125,189.0703125,0.0,77013.40494791667,77046.95607962369,77398.29622629136,-351.34014666767325,-349.41650836541476,30.097597544997868,77241.327734375,357.9365976661918,77957.20092970738,76525.4545390426,260.6244419642857,76921.75888946396,379645952,5,10,0
2025-04-07 05:15:00+00:00,76997.4921875,77087.8203125,76919.65625,77045.4296875,361197568,0.0,0.0,0.0012249041853853448,0.0027102764683315517,76925.2546875,103.74306037963491,168.1640625,42.390625,77.8359375,76997.259765625,77046.7212500662,77372.15796415867,-325.43671409247327,-344.6205495108265,35.62621579856376,77210.235546875,345.79164485019686,77901.8188365754,76518.6522571746,257.4536830357143,76950.7012515734,740843520,5,15,0
2025-04-07 05:20:00+00:00,77443.3125,77443.3125,77286.7578125,77290.2421875,0,0.0,0.0,0.0031775083998228926,0.006382338071352134,76984.8203125,196.22414823702655,156.5546875,0.0,3.484375,76973.30859375,77084.1860096714,77366.09012885063,-281.90411917923484,-332.07726344450816,47.08308908930047,77192.853515625,331.6102301335853,77856.07397589217,76529.63305535783,251.61886160714286,76933.80904685405,740843520,5,20,0
2025-04-07 05:25:00+00:00,77226.265625,77385.859375,77201.171875,77201.171875,987963392,0.0,0.0,-0.0011524134221746474,0.0032488134216603903,77057.61875,195.27406851588174,184.6875,159.59375,0.0,76961.96158854167,77102.18383510657,77353.87396189873,-251.69012679216394,-315.99983611403934,49.07703284275402,77178.903125,324.68301529030964,77828.26915558062,76529.53709441937,241.98493303571428,77122.32514585381,-247119872,5,25,0
2025-04-07 05:30:00+00:00,77157.296875,77241.171875,77157.296875,77241.171875,0,0.0,0.0,0.0005181268500011882,0.002540607383123783,77145.8375,142.2846480238172,83.875,0.0,0.0,76970.79166666667,77123.5666104748,77345.52565916549,-221.95904869069636,-297.19167862937076,40.44129396516521,77171.698828125,321.44568586360475,77814.5901998522,76528.80745639779,223.79854910714286,77122.32514585381,-247119872,5,30,0
2025-04-07 05:35:00+00:00,77013.4140625,77021.2578125,76996.1171875,76996.1171875,171261952,0.0,0.0,-0.0031725915279557926,-0.003805460969917518,77154.8265625,127.57070044524454,25.140625,7.84375,0.0,76983.91276041667,77103.9590069402,77319.64355015324,-215.6845432130358,-280.8902515461038,40.33280507131538,77142.619921875,308.84362945736854,77760.30718078974,76524.93266296026,224.13671875,77141.07559212578,-418381824,5,35,0
2025-04-07 05:40:00+00:00,76939.9921875,76939.9921875,76852.4296875,76916.1328125,3117056,0.0,0.0,-0.0010388105000830317,-0.0036921597895109848,77128.9671875,163.37122459348964,87.5625,0.0,63.703125,76991.39453125,77075.06266933402,77289.75386588262,-214.69119654860697,-267.65044054660444,43.33171631853289,77096.4828125,265.1966481231851,77626.87610874638,76566.08951625363,215.63225446428572,77170.1943000892,-421498880,5,40,0
2025-04-07 05:45:00+00:00,76951.9296875,76975.734375,76821.9453125,76821.9453125,324136960,0.0,0.0,-0.0012245480441612777,-0.005427501322460948,77035.3078125,181.07528929789825,153.7890625,23.8046875,0.0,76991.98567708333,77036.12153751339,77255.10138044688,-218.97984293349145,-257.9163210239819,49.41962009524739,77054.424609375,235.6606960857544,77525.7460015465,76583.10321720349,203.8125,77094.25623381141,-745635840,5,45,0
2025-04-07 05:50:00+00:00,76806.6640625,76818.921875,76732.5234375,76732.5234375,0,0.0,0.0,-0.0011640147178809679,-0.003423468086814041,76941.578125,194.54707688511363,86.3984375,12.2578125,0.0,76985.46484375,76989.41413751132,77216.39190319156,-226.97776568023255,-251.72860995523203,46.90833642242267,77020.2796875,230.00768119681888,77480.29504989364,76560.26432510637,200.078125,76882.36986244742,-745635840,5,50,0
2025-04-07 05:55:00+00:00,76748.4609375,76842.4765625,76748.4609375,76824.09375,367374336,0.0,0.0,0.0011933702737481067,-0.0011966158351247591,76858.1625,100.80871906430573,94.015625,18.3828125,0.0,76971.43815104167,76963.98023174035,77187.33278073292,-223.35254899256688,-246.05339776269903,50.2892689296316,76999.52578125,227.93440591683154,77455.39459308366,76543.65696941635,195.90122767857142,76857.64485049598,-378261504,5,55,0
2025-04-07 06:00:00+00:00,76871.3359375,77148.5546875,76871.3359375,77148.5546875,0,0.0,0.0,0.0042234268139349496,0.0042515113835168705,76888.65,159.1369534662753,277.21875,0.0,0.0,76997.38606770833,76992.37630185722,77184.46032938233,-192.0840275251103,-235.2595237151813,58.806061346694364,76978.070703125,187.20888179928752,77352.48846672357,76603.65293952644,211.62053571428572,76823.50423031393,-378261504,6,0,0
2025-04-07 06:05:00+00:00,77069.921875,77125.3203125,76926.734375,77041.9453125,1259388928,0.0,0.0,-0.0013818713186765086,0.004032473599699049,76913.8125,173.83661197689497,198.5859375,55.3984375,115.2109375,77017.54166666667,77000.00230349458,77173.90366146513,-173.90135797054972,-222.98789056625498,51.343869496282096,76963.301171875,168.04476519688893,77299.39070226878,76627.21164148123,212.84654017857142,76964.36922610759,-1637650432,6,5,0
2025-04-07 06:10:00+00:00,76769.5546875,76835.0234375,76769.5546875,76835.0234375,0,0.0,0.0,-0.0026858339851191237,0.00014226900659020103,76916.428125,172.19944788978592,65.46875,0.0,0.0,77007.86263020833,76974.62093949542,77148.8014226529,-174.18048315748456,-213.22640908450092,49.943093252839155,76948.291796875,165.2650824318046,77278.8219617386,76617.76163201139,209.86607142857142,76992.74757433421,-1637650432,6,10,0
2025-04-07 06:15:00+00:00,76778.8359375,76778.8359375,76256.6953125,76256.6953125,322379776,0.0,0.0,-0.007526881611097935,-0.011560286237539907,76821.2625,344.5121798683863,522.140625,0.0,0.0,76942.134765625,76864.17084303459,77082.7194885675,-218.54864553290827,-214.2908563741824,38.84578499514078,76919.193359375,225.7492178349967,77370.691795045,76467.694923705,236.69140625,76871.00773358121,-1960030208,6,15,0
2025-04-07 06:20:00+00:00,76131.9296875,76247.046875,76092.8984375,76130.078125,304226304,0.0,0.0,-0.001660407482662607,-0.011835983421774388,76682.459375,462.6421011509392,154.1484375,115.1171875,37.1796875,76845.45442708333,76751.2335017985,77012.15346163657,-260.91995983806555,-223.61667706695903,32.974022018752876,76884.3796875,286.3688178221339,77457.11732314427,76311.64205185573,224.09375,76760.62818226081,-2264256512,6,20,0
2025-04-07 06:25:00+00:00,76054.234375,76054.234375,75763.015625,75769.7578125,912678912,0.0,0.0,-0.004732956032284408,-0.013864323551180058,76406.7,522.4255909655795,291.21875,0.0,6.7421875,76726.169921875,76600.23724190642,76920.12415429312,-319.88691238670435,-242.87072413090812,26.176678280255146,76832.125,379.8248636122729,77591.77472722455,76072.47527277545,238.30078125,76437.4942563884,-3176935424,6,25,0
2025-04-07 06:30:00+00:00,75730.640625,75730.640625,75539.9140625,75539.9140625,289947648,0.0,0.0,-0.003033449711806857,-0.009399584483206769,76106.29375,497.0602759178595,190.7265625,0.0,0.0,76584.3984375,76437.11059892082,76817.88636971585,-380.7757707950368,-270.45173346373383,17.128637913529303,76768.58203125,477.3650624199595,77723.31215608992,75813.85190641008,226.29799107142858,75879.06871151392,-3466883072,6,30,0
2025-04-07 06:35:00+00:00,75284.90625,75284.90625,75113.9140625,75113.9140625,0,0.0,0.0,-0.005639402761929757,-0.013347734397849087,75762.071875,460.8694669204934,170.9921875,0.0,0.0,76427.54817708333,76233.54190100991,76691.66619881097,-458.12429780105595,-307.9862463311983,15.204486433124174,76674.65703125,600.046395121057,77874.7498214921,75474.56424100789,243.53459821428572,75879.06871151392,-3466883072,6,35,0
2025-04-07 06:40:00+00:00,75156.6328125,75156.6328125,75003.03125,75003.03125,1523494912,0.0,0.0,-0.0014761953745046075,-0.010119163431897782,75511.3390625,465.499267269453,153.6015625,0.0,0.0,76268.123046875,76044.23257008531,76566.58212852868,-522.3495584433695,-350.85890875363253,13.550609945392452,76582.949609375,704.8990955733585,77992.74780052173,75173.15141822828,248.51506696428572,75398.47113591229,-4990377984,6,40,0
2025-04-07 06:45:00+00:00,74952.8828125,75149.828125,74716.640625,75149.828125,767619072,0.0,0.0,0.0019572125626590164,-0.005163971158045677,75315.2890625,324.97399483741117,433.1875,0.0,236.2421875,76128.77994791667,75906.63188622604,76461.63738752656,-555.0055013005185,-391.68822726300976,18.938037743586506,76500.437109375,771.5772672504708,78043.59164387593,74957.28257487406,261.953125,75280.13458448276,-4222758912,6,45,0
2025-04-07 06:50:00+00:00,75164.1171875,75164.1171875,74810.046875,74810.046875,949456896,0.0,0.0,-0.004521384259652983,-0.004045418099863141,75123.346875,267.8391288974321,354.0703125,0.0,0.0,75968.57356770833,75737.92649988357,76339.29734956163,-601.37084967806,-433.62475174601985,17.415625763000307,76393.380859375,850.2734733342309,78093.92780604346,74692.83391270654,276.98046875,75027.14148858306,-5172215808,6,50,0
