Coin,Date,Price (USD),Volume 24h (USD),Percent Change 1h,Percent Change 24h,Percent Change 7d,Circulating Supply,Total Supply,Max Supply,Num Market Pairs
Ethereum,2025-05-04T14:00:00.000Z,1825.3851748798893,7958687141.43,-0.297913400278,-0.549897291067,1.472516734493,120732620,120732620,,10306
Ethereum,2025-05-04T14:05:00.000Z,1826.8163727573242,7544613428.03,-0.304446097518,-0.529367926227,1.672662769138,120732620,120732620,,10306
Ethereum,2025-05-04T14:10:00.000Z,1828.1104334588465,7536759455.09,-0.188803552687,-0.38844360578,1.820513761393,120732620,120732620,,10306
Ethereum,2025-05-04T14:15:00.000Z,1827.3593778875995,8184174135.32,-0.285420962244,-0.350155757042,1.797368131441,120732620,120732620,,10306
Ethereum,2025-05-04T14:20:00.000Z,1827.8410274749817,9056441938.92,0.051386689804,-0.439264748615,1.335594637373,120732620,120732620,,10306
Ethereum,2025-05-04T14:25:00.000Z,1828.1335547562394,9052055828.28,0.074445993797,-0.352434940713,1.47663222135,120732620,120732620,,10306
Ethereum,2025-05-04T14:30:00.000Z,1828.6795312108886,9050504799.05,-0.013251832543,-0.282621504543,1.561525349228,120732620,120732620,,10306
Ethereum,2025-05-04T14:35:00.000Z,1828.9900158768685,9076730801.91,0.114630219064,-0.231957099801,1.67246658558,120732620,120732620,,10306
Ethereum,2025-05-04T14:40:00.000Z,1830.0398534155513,9102144436.06,0.178979518543,-0.218712461589,1.575932124713,120732620,120732620,,10306
Ethereum,2025-05-04T14:45:00.000Z,1830.7903059767686,9026802756.12,0.425325810158,-0.218039185488,1.656925411124,120732620,120732620,,10306
Ethereum,2025-05-04T14:50:00.000Z,1830.5547004745392,9085003559.51,0.414386201907,-0.215184306006,1.732323363108,120732620,120732620,,10306
Ethereum,2025-05-04T14:55:00.000Z,1831.7540474318187,9096593925.88,0.35477559297,-0.244683339883,1.797249210392,120732620,120732620,,10306
Ethereum,2025-05-04T15:00:00.000Z,1831.6758855326589,9093017277.86,0.344623739654,-0.204735859353,1.897203925717,120732620,120732620,,10306
Ethereum,2025-05-04T15:05:00.000Z,1832.1412407142857,9057859270.69,0.291483481119,-0.350505142868,1.98555685354,120732620,120732620,,10306
Ethereum,2025-05-04T15:10:00.000Z,1831.513068990202,9059776672.01,0.186128554877,-0.409564574486,2.172391054786,120732620,120732620,,10306
Ethereum,2025-05-04T15:15:00.000Z,1831.965695720075,9066091957.94,0.252075091972,-0.295357755919,2.109828222341,120732620,120732620,,10306
Ethereum,2025-05-04T15:20:00.000Z,1830.5742667803147,8971919935.58,0.149533753989,-0.406672867677,1.924708887894,120732620,120732620,,10306
Ethereum,2025-05-04T15:25:00.000Z,1829.5196323769433,8445503657.48,0.075819275736,-0.419043282442,1.868239125162,120732620,120732620,,10306
Ethereum,2025-05-04T15:30:00.000Z,1829.8444948838371,9074031194.89,0.063705184701,-0.397414812389,2.085063164619,120732620,120732620,,10306
Ethereum,2025-05-04T15:35:00.000Z,1828.4084305650133,9083262261.12,-0.031798167667,-0.539616117583,1.974739153512,120732620,120732620,,10306
Ethereum,2025-05-04T15:40:00.000Z,1828.0111552691903,9052150081.77,-0.110855408016,-0.566853029734,2.077809151183,120732620,120732620,,10306
Ethereum,2025-05-04T15:45:00.000Z,1827.3185083795818,9064603839.15,-0.189633820206,-0.532329720512,1.935637764241,120732620,120732620,,10306
Ethereum,2025-05-04T15:50:00.000Z,1829.068982541617,9018670525.81,-0.081162170818,-0.388678145333,1.935613924266,120732620,120732620,,10306
Ethereum,2025-05-04T15:55:00.000Z,1830.043620046704,9076271433.18,-0.093376476362,-0.248513822231,1.937873120028,120732620,120732620,,10306
Ethereum,2025-05-04T16:00:00.000Z,1830.8741415318082,8495673995.1,-0.043771062729,-0.222767340072,2.013559728204,120732620,120732620,,10306
Ethereum,2025-05-04T16:05:00.000Z,1832.584004166012,9080507493.93,0.024166447536,-0.09380549242,2.075447782446,120732620,120732620,,10306
Ethereum,2025-05-04T16:10:00.000Z,1832.437909391423,9090870916.28,0.05049597608,-0.060823368985,2.086818311421,120732620,120732620,,10306
Ethereum,2025-05-04T16:15:00.000Z,1830.337502502155,9087872026.99,-0.088876839873,-0.053447664328,1.95255145053,120732620,120732620,,10306
Ethereum,2025-05-04T16:20:00.000Z,1827.57731092227,9104115018.66,-0.163716704229,-0.218814343606,1.938126706455,120732620,120732620,,10306
Ethereum,2025-05-04T16:25:00.000Z,1830.8428470752124,8259549411.15,0.072325799344,-0.049846495425,2.068132077335,120732620,120732620,,10306
Ethereum,2025-05-04T16:30:00.000Z,1830.7469916737857,9092485192.76,0.04932095555,-0.108195778054,2.061225239806,120732620,120732620,,10306
Ethereum,2025-05-04T16:35:00.000Z,1827.985685601961,9145974702.23,-0.023120926156,-0.140615663854,2.051147805009,120732620,120732620,,10306
Ethereum,2025-05-04T16:40:00.000Z,1827.4848833841352,8501953625.23,-0.028789314745,0.032101132217,1.918838100889,120732620,120732620,,10306
Ethereum,2025-05-04T16:45:00.000Z,1825.5450666881798,8330919830.32,-0.097051591349,-0.114959897572,1.615878601114,120732620,120732620,,10306
Ethereum,2025-05-04T16:50:00.000Z,1824.2402347218301,9106665981.21,-0.264000311955,-0.120859862359,1.485511985331,120732620,120732620,,10306
Ethereum,2025-05-04T16:55:00.000Z,1824.4483214449976,9109951756.58,-0.305746734144,-0.199478356344,1.607904914661,120732620,120732620,,10306
Ethereum,2025-05-04T17:00:00.000Z,1828.1225284682976,9097008880.58,-0.150289580321,0.029642364397,1.79053216204,120732620,120732620,,10306
Ethereum,2025-05-04T17:05:00.000Z,1829.5829330616584,9102066445.95,-0.16376172102,0.205706768423,1.842291452481,120732620,120732620,,10306
Ethereum,2025-05-04T17:10:00.000Z,1830.7564992840055,8352105780.98,-0.091758094438,0.734590305733,1.799419660612,120732620,120732620,,10306
Ethereum,2025-05-04T17:15:00.000Z,1829.8357996732811,8229941481.92,-0.027410399896,0.617288154871,1.627081959307,120732620,120732620,,10306
Ethereum,2025-05-04T17:20:00.000Z,1829.127059487781,8908571558.05,0.084797975782,0.804812704419,1.628708354564,120732620,120732620,,10306
Ethereum,2025-05-04T17:25:00.000Z,1825.9097597957411,8876357140.17,-0.269443512716,0.382165486024,1.426264367714,120732620,120732620,,10306
Ethereum,2025-05-04T17:30:00.000Z,1825.528165033164,8247725255.61,-0.285065422167,0.247985614084,1.490381479511,120732620,120732620,,10306
Ethereum,2025-05-04T17:35:00.000Z,1823.4313898559285,8854889613.42,-0.24914285609,0.221151002962,1.405761585847,120732620,120732620,,10306
Ethereum,2025-05-04T17:40:00.000Z,1825.613376901153,8811881557.77,-0.102408862585,0.499230855104,1.60835728488,120732620,120732620,,10306
Ethereum,2025-05-04T17:45:00.000Z,1827.6421789284564,8765449970.03,0.114875950123,0.494286043452,1.596706850559,120732620,120732620,,10306
Ethereum,2025-05-04T17:50:00.000Z,1828.4994116997434,8771495282.45,0.233476759083,0.30355096423,1.606795524669,120732620,120732620,,10306
Ethereum,2025-05-04T17:55:00.000Z,1829.7667730590576,8145705123.97,0.291510126735,0.261927272267,1.637330528054,120732620,120732620,,10306
Ethereum,2025-05-04T18:00:00.000Z,1828.469455762459,8804409710.09,0.018977245166,0.220530070651,1.628838738771,120732620,120732620,,10306
Ethereum,2025-05-04T18:05:00.000Z,1830.313449560977,8730262156.75,0.039928034205,0.35592619951,1.726628452208,120732620,120732620,,10306
Ethereum,2025-05-04T18:10:00.000Z,1830.2413246434555,8748336279.98,-0.028139986981,0.241042074202,1.661432822833,120732620,120732620,,10306
Ethereum,2025-05-04T18:15:00.000Z,1827.6539849118146,8761283886.57,-0.119235548996,0.050680293583,1.483317875113,120732620,120732620,,10306
Ethereum,2025-05-04T18:20:00.000Z,1828.655821961478,8732636376.43,-0.025762973866,0.000530996532,1.442868829847,120732620,120732620,,10306
Ethereum,2025-05-04T18:25:00.000Z,1829.8897195204443,8726187438.04,0.217971326532,-0.016959383812,1.438564826939,120732620,120732620,,10306
Ethereum,2025-05-04T18:30:00.000Z,1829.302044228719,8731115047.89,0.206728072885,0.007132154001,1.495968226254,120732620,120732620,,10306
Ethereum,2025-05-04T18:35:00.000Z,1829.4980803416752,8748674995.02,0.332707362586,0.083311254544,1.417073997164,120732620,120732620,,10306
Ethereum,2025-05-04T18:40:00.000Z,1829.1760330500924,8738185115,0.195148446764,0.071611839569,1.358738178974,120732620,120732620,,10306
Ethereum,2025-05-04T18:45:00.000Z,1828.1400136762174,8712853985.62,0.027239180267,0.08929090457,1.178085707209,120732620,120732620,,10306
Ethereum,2025-05-04T18:50:00.000Z,1826.8610520878522,8711380158.55,-0.089601320154,0.003759532366,1.142158751169,120732620,120732620,,10306
Ethereum,2025-05-04T18:55:00.000Z,1827.385408384407,8680195844.03,-0.13014580381,0.083102239002,1.216011084619,120732620,120732620,,10306
Ethereum,2025-05-04T19:00:00.000Z,1826.6609299025083,8703409334.3,-0.098909273778,0.019515146979,1.253196838519,120732620,120732620,,10306
Ethereum,2025-05-04T19:05:00.000Z,1826.3644779054043,8679451172.48,-0.215753845688,-0.026550978771,1.250419450939,120732620,120732620,,10306
Ethereum,2025-05-04T19:10:00.000Z,1829.0639185404464,8675644572.83,-0.06433064794,0.055597518171,1.359131586347,120732620,120732620,,10306
Ethereum,2025-05-04T19:15:00.000Z,1827.160900453764,8691831704.97,-0.026979092439,-0.122930290794,1.293993765907,120732620,120732620,,10306
Ethereum,2025-05-04T19:20:00.000Z,1826.0590597705009,8688207732.64,-0.142003878466,-0.302911945091,1.289472010864,120732620,120732620,,10306
Ethereum,2025-05-04T19:25:00.000Z,1827.6878937248557,8706371794.09,-0.120325600614,-0.198965823639,1.322753152981,120732620,120732620,,10306
Ethereum,2025-05-04T19:30:00.000Z,1828.2728643907788,8410376401.31,-0.056260793082,-0.329739279059,1.259143989472,120732620,120732620,,10306
Ethereum,2025-05-04T19:35:00.000Z,1830.2135840650265,8032910959.6,0.039109290742,-0.337309688894,1.394950671728,120732620,120732620,,10306
Ethereum,2025-05-04T19:40:00.000Z,1830.411715379695,8028032378.54,0.067554041124,-0.317821618535,1.395504191243,120732620,120732620,,10306
Ethereum,2025-05-04T19:45:00.000Z,1830.7183186965533,8042414932.02,0.141034330032,-0.290936397429,1.407263305727,120732620,120732620,,10306
Ethereum,2025-05-04T19:50:00.000Z,1829.8571657438954,8652189372.96,0.164003368106,-0.448067596825,1.314726000109,120732620,120732620,,10306
Ethereum,2025-05-04T19:55:00.000Z,1828.9751975693437,8636000435.73,0.086998023386,-0.546974250945,1.201568389538,120732620,120732620,,10306
Ethereum,2025-05-04T20:00:00.000Z,1828.8869461984398,8623891300.81,0.121862588699,-0.52709269692,1.157468191063,120732620,120732620,,10306
Ethereum,2025-05-04T20:05:00.000Z,1830.2333047371278,8598051315.71,0.2118321331,-0.410006106779,1.41060367855,120732620,120732620,,10306
Ethereum,2025-05-04T20:10:00.000Z,1830.5594536493843,8580161487.41,0.081765054451,-0.34601719418,1.529210188293,120732620,120732620,,10306
Ethereum,2025-05-04T20:15:00.000Z,1830.498421692352,8586591415.49,0.182661594705,-0.337487427922,1.523742456647,120732620,120732620,,10306
Ethereum,2025-05-04T20:20:00.000Z,1831.685079710395,8457334544.13,0.30809627486,-0.238453485047,1.574697077167,120732620,120732620,,10306
Ethereum,2025-05-04T20:25:00.000Z,1835.2008316969416,7156338262.54,0.411062413768,-0.108125473675,1.888103984752,120732620,120732620,,10306
Ethereum,2025-05-04T20:30:00.000Z,1840.3838379028186,7200925254.28,0.662427023226,0.090837975768,2.233439708255,120732620,120732620,,10306
Ethereum,2025-05-04T20:35:00.000Z,1838.531855545419,8681259081.1,0.454497308555,-0.002517733417,2.091254652993,120732620,120732620,,10306
Ethereum,2025-05-04T20:40:00.000Z,1837.4022735529059,8074945323.91,0.381911791455,-0.012740822045,1.936284243916,120732620,120732620,,10306
Ethereum,2025-05-04T20:45:00.000Z,1836.3483455639052,8688135886.23,0.307531028114,-0.049398795229,1.935002080608,120732620,120732620,,10306
Ethereum,2025-05-04T20:50:00.000Z,1838.5151806333945,8593675805.55,0.473152497997,0.030132383125,1.879828678229,120732620,120732620,,10306
Ethereum,2025-05-04T20:55:00.000Z,1835.736805008289,7161160758.1,0.369693774302,-0.219580947478,1.735469850984,120732620,120732620,,10306
Ethereum,2025-05-04T21:00:00.000Z,1836.2225395935918,8704913354.84,0.401096055194,-0.15345069446,1.841153107302,120732620,120732620,,10306
Ethereum,2025-05-04T21:05:00.000Z,1836.1722119209735,8667453664.04,0.32448907844,-0.092559919116,1.972845164974,120732620,120732620,,10306
Ethereum,2025-05-04T21:10:00.000Z,1835.5350777954677,8688281183.57,0.271808934485,-0.109392150182,1.961335600869,120732620,120732620,,10306
Ethereum,2025-05-04T21:15:00.000Z,1833.2957568813972,8678742970.99,0.152818224583,-0.332413946057,1.973573605464,120732620,120732620,,10306
Ethereum,2025-05-04T21:20:00.000Z,1833.497027343687,8659639912.76,0.098922443239,-0.60454613989,1.793562146749,120732620,120732620,,10306
Ethereum,2025-05-04T21:25:00.000Z,1834.3722048259283,8376332359.65,-0.045151836066,-0.529455859263,1.765399394168,120732620,120732620,,10306
Ethereum,2025-05-04T21:30:00.000Z,1835.019540869043,8633846923.4,-0.29147707795,-0.615001680399,1.708458656794,120732620,120732620,,10306
Ethereum,2025-05-04T21:35:00.000Z,1834.8076338845422,8350475637.46,-0.202564978662,-0.665631234755,1.670252330261,120732620,120732620,,10306
Ethereum,2025-05-04T21:40:00.000Z,1835.445958691437,8593812937.88,-0.106471777554,-0.516230895141,1.606165929836,120732620,120732620,,10306
Ethereum,2025-05-04T21:45:00.000Z,1836.4383589620245,8555048673.4,0.004901760515,-0.391106577348,1.643362975991,120732620,120732620,,10306
Ethereum,2025-05-04T21:50:00.000Z,1836.2216472616144,8534199902.91,-0.124749221325,-0.272473091833,1.696365368854,120732620,120732620,,10306
Ethereum,2025-05-04T21:55:00.000Z,1836.497360480384,8541682350.48,0.041430529149,-0.419471050317,1.710066936919,120732620,120732620,,10306
Ethereum,2025-05-04T22:00:00.000Z,1835.9129029685819,8524741327.89,-0.016862696015,-0.293127951475,1.797554218984,120732620,120732620,,10306
Ethereum,2025-05-04T22:05:00.000Z,1826.0037639334969,7757315422.77,-0.553785092785,-0.653349218613,1.676907884617,120732620,120732620,,10306
Ethereum,2025-05-04T22:10:00.000Z,1826.948106446961,7930874919.77,-0.467818428119,-0.63567180968,1.899998714687,120732620,120732620,,10306
Ethereum,2025-05-04T22:15:00.000Z,1823.4866069707614,7756937981.08,-0.53505550721,-0.7759237151,1.796949341473,120732620,120732620,,10306
Ethereum,2025-05-04T22:20:00.000Z,1825.7681805082084,8309122693.37,-0.421535825813,-0.693837914845,1.824020828497,120732620,120732620,,10306
Ethereum,2025-05-04T22:25:00.000Z,1825.4780976845004,8480040367.47,-0.484858368331,-0.748553228308,1.80565185932,120732620,120732620,,10306
Ethereum,2025-05-04T22:30:00.000Z,1825.563685817498,8572379328.96,-0.515299964984,-0.760531882203,1.984416202283,120732620,120732620,,10306
Ethereum,2025-05-04T22:35:00.000Z,1815.0550637559386,7866327018.43,-1.076547195674,-1.476775200291,1.385464906858,120732620,120732620,,10306
Ethereum,2025-05-04T22:40:00.000Z,1818.096586384871,8084511674.59,-0.945240159451,-1.356641948686,1.617294582328,120732620,120732620,,10306
Ethereum,2025-05-04T22:45:00.000Z,1816.1174608198412,8096129992.08,-1.106538536565,-1.592986786046,1.299041806316,120732620,120732620,,10306
Ethereum,2025-05-04T22:50:00.000Z,1815.6423827020833,8697976935.4,-1.120739677055,-1.522899934201,1.236402488205,120732620,120732620,,10306
Ethereum,2025-05-04T22:55:00.000Z,1816.1236334803941,8631796155.45,-1.109379596095,-1.449603996292,1.205763476057,120732620,120732620,,10306
Ethereum,2025-05-04T23:00:00.000Z,1818.1025824535236,8070871231.62,-0.970107050626,-1.357246294188,1.286939978382,120732620,120732620,,10306
Ethereum,2025-05-04T23:05:00.000Z,1816.8762091471926,8643230391.96,-0.499865058692,-1.308195954518,1.331972152002,120732620,120732620,,10306
Ethereum,2025-05-04T23:10:00.000Z,1815.000050780636,8773793571.99,-0.653989876569,-1.528211488743,1.368355231325,120732620,120732620,,10306
Ethereum,2025-05-04T23:15:00.000Z,1816.0648096014077,8789954095.61,-0.407011345243,-1.391221326004,1.425044691109,120732620,120732620,,10306
Ethereum,2025-05-04T23:20:00.000Z,1812.6671961297543,8015705097.81,-0.717560121724,-1.585738278319,1.102598725208,120732620,120732620,,10306
Ethereum,2025-05-04T23:25:00.000Z,1815.1581235249323,8797317517.15,-0.565329935903,-1.370245568616,1.279178124283,120732620,120732620,,10306
Ethereum,2025-05-04T23:30:00.000Z,1810.2409606986182,8049891133.14,-0.839342129662,-1.244607078565,0.959242926563,120732620,120732620,,10306
Ethereum,2025-05-04T23:35:00.000Z,1810.3459545217675,8164338249.73,-0.259447183075,-1.284336781974,0.848100555368,120732620,120732620,,10306
Ethereum,2025-05-04T23:40:00.000Z,1810.0176299618986,8831147215.86,-0.444363433905,-1.322659325616,0.775903058188,120732620,120732620,,10306
Ethereum,2025-05-04T23:45:00.000Z,1806.4483695843776,8219211886.84,-0.532404508192,-1.549542946227,0.743340561118,120732620,120732620,,10306
Ethereum,2025-05-04T23:50:00.000Z,1806.1407120098927,6785263498.19,-0.523322807548,-1.579749278503,0.728278196807,120732620,120732620,,10306
Ethereum,2025-05-04T23:55:00.000Z,1808.6298774788934,8912187354.86,-0.412623670732,-1.3864840448,0.847853637267,120732620,120732620,,10306
Ethereum,2025-05-05T00:00:00.000Z,1808.7154074823716,8929156720.83,-0.516317124333,-1.369321168504,0.933238992069,120732620,120732620,,10306
Ethereum,2025-05-05T00:05:00.000Z,1809.002901648037,8915473410.24,-0.433343089613,-1.422728610029,1.004257018885,120732620,120732620,,10306
Ethereum,2025-05-05T00:10:00.000Z,1810.709595048291,8965032313.16,-0.23638873897,-1.416730590161,1.637256481084,120732620,120732620,,10306
Ethereum,2025-05-05T00:15:00.000Z,1812.832568893232,8213188900.58,-0.177980471351,-1.470744486095,1.747219145925,120732620,120732620,,10306
Ethereum,2025-05-05T00:20:00.000Z,1812.6568124201378,8990126301.92,-0.000572841481,-1.405468051032,1.560175721367,120732620,120732620,,10306
Ethereum,2025-05-05T00:25:00.000Z,1811.883299026683,8946702576.56,-0.180415383972,-1.460239856249,2.042071329408,120732620,120732620,,10306
Ethereum,2025-05-05T00:30:00.000Z,1816.1953132331398,8227644650.02,0.328925964211,-1.187322088015,2.014992900048,120732620,120732620,,10306
Ethereum,2025-05-05T00:35:00.000Z,1814.1834644491869,8898557660.95,0.211976606893,-1.192587754171,1.695999873121,120732620,120732620,,10306
Ethereum,2025-05-05T00:40:00.000Z,1815.3655265497923,8423901234.06,0.295461022002,-1.012272668295,1.916147794999,120732620,120732620,,10306
Ethereum,2025-05-05T00:45:00.000Z,1814.8226030777462,8361771047.63,0.463574472117,-1.027830690495,2.034840991231,120732620,120732620,,10306
Ethereum,2025-05-05T00:50:00.000Z,1816.3241008833643,9023832023.4,0.56382034942,-0.899857142536,2.280060985186,120732620,120732620,,10306
Ethereum,2025-05-05T00:55:00.000Z,1817.4104640557423,8974085255.76,0.485482778217,-1.107622675404,2.334123717905,120732620,120732620,,10306
Ethereum,2025-05-05T01:00:00.000Z,1816.9827821765523,9005004731.96,0.457085435331,-1.099317259548,2.412508542452,120732620,120732620,,10306
Ethereum,2025-05-05T01:05:00.000Z,1814.5965405667848,8856539005.95,0.309211163434,-1.258438561401,2.038675999907,120732620,120732620,,10306
Ethereum,2025-05-05T01:10:00.000Z,1812.193016702958,8299082482.68,0.081924879546,-1.467994750452,2.116910483778,120732620,120732620,,10306
Ethereum,2025-05-05T01:15:00.000Z,1812.715883402929,8398816583.92,-0.00643663912,-1.458739490032,2.055715648713,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T01:20:00.000Z,1807.931891008439,8933497056.6,-0.260662767454,-1.589691600153,1.795467279169,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T01:25:00.000Z,1809.1423766952132,8394122109.72,-0.151274772108,-1.63377199117,2.12100898315,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T01:30:00.000Z,1805.0292935833822,8303378223.29,-0.61480280058,-1.906229490512,1.90353882636,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T01:35:00.000Z,1789.370025854416,8455664514.1,-1.367746927531,-2.741288413013,1.523414602782,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T01:40:00.000Z,1792.9145049527033,8519245477.64,-1.236721820963,-2.37065901147,1.849499741212,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T01:45:00.000Z,1793.1429593767396,8587644580.45,-1.194587485534,-2.248478718498,1.995207807934,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T01:50:00.000Z,1790.0190053737306,8882091512.22,-1.448260004745,-2.281461495762,1.491185390229,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T01:55:00.000Z,1792.7728008570607,9448144689.51,-1.355646601907,-2.391888695422,1.592663573518,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T02:00:00.000Z,1791.9665705408745,9462699138.68,-1.376799597722,-2.530567773196,1.527436002491,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T02:05:00.000Z,1789.1610624327043,9378394464.95,-1.401715343629,-2.943434158007,1.169123120489,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T02:10:00.000Z,1784.6913306381027,8902724923.14,-1.517591438184,-3.248463977027,0.821788571631,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T02:15:00.000Z,1792.516120879547,8813088943.43,-1.114336929925,-2.860076665984,1.372189758739,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T02:20:00.000Z,1797.4981765036678,8935136783.52,-0.577107719415,-2.456552966191,1.506001240455,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T02:25:00.000Z,1796.8974030283412,9120996938.85,-0.676838585211,-2.562160193886,1.369241564903,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T02:30:00.000Z,1794.3587128146485,9652450337.26,-0.591158315639,-2.597138672642,1.360030188209,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T02:35:00.000Z,1797.4162618481903,9816222276.48,0.449668647486,-2.171019987815,1.422795664417,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T02:40:00.000Z,1798.643278236257,9253739393.52,0.319522948123,-1.971620653325,1.606628028315,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T02:45:00.000Z,1798.6689632554987,9857378764.99,0.308174194916,-1.903637944931,1.517490702137,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T02:50:00.000Z,1800.549959121811,9845281433.44,0.588315191988,-1.820522109297,1.532815344752,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T02:55:00.000Z,1800.9821612818378,9841709111.83,0.457914155149,-1.774336596662,1.526988445951,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T03:00:00.000Z,1799.6300907783282,9823694047.4,0.427659776886,-1.903953540287,1.469476385537,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T03:05:00.000Z,1799.4711667983122,9866435023.32,0.57625356275,-1.804676407681,1.497443538026,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T03:10:00.000Z,1796.335875893038,9869803390.38,0.652468303904,-1.739866466302,1.415893100256,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T03:15:00.000Z,1796.2028414885883,8961180290.92,0.205672940182,-1.853685263723,1.334226812462,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T03:20:00.000Z,1794.5145695916672,9012697249.91,-0.165986644715,-1.926655322682,1.035963226449,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T03:25:00.000Z,1795.6158415319715,9583700242.98,-0.071320794065,-1.982754313409,0.987063449219,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T03:30:00.000Z,1794.3118229418405,9620780252.43,-0.002613182775,-2.149350749898,0.827219790173,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T03:35:00.000Z,1796.827414678443,9821485503.61,-0.032760756773,-2.063093173407,0.823502714252,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T03:40:00.000Z,1796.7778617812808,9832217722.44,-0.103712419108,-2.104226956503,0.734683418969,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T03:45:00.000Z,1797.9409843238943,9670136322.13,-0.040473202489,-2.014684355741,0.820424383479,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T03:50:00.000Z,1796.2561303753234,9879259964.85,-0.238473180082,-2.146970832716,0.717873348503,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T03:55:00.000Z,1795.83354644796,9891504320.68,-0.285878169399,-2.110055956196,0.662323230315,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T04:00:00.000Z,1794.7260451711309,9203963782.98,-0.272502978936,-2.084054997051,0.53956159016,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T04:05:00.000Z,1796.4720620126272,9915279120.28,-0.16666589835,-1.963823793129,0.560920896174,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T04:10:00.000Z,1795.0627709044306,9921186740.62,-0.070872324363,-2.187535796113,0.515374829995,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T04:15:00.000Z,1796.0290414623626,9927935783.56,-0.009675968783,-2.149114590449,0.421775774189,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T04:20:00.000Z,1798.8141531682445,9939168399.38,0.239595913538,-2.001373164683,0.53168653001,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T04:25:00.000Z,1799.2765901019984,9922907245.24,0.203871478818,-2.000937947933,0.510829655663,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T04:30:00.000Z,1799.6007875010444,9341998591.83,0.294762843982,-1.958576165078,0.320643191111,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T04:35:00.000Z,1801.0986342476629,9366807843.61,0.237708949359,-1.6757898898,0.61591416329,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T04:40:00.000Z,1802.1763091533455,9363843063.67,0.300451574282,-1.614369441344,0.647657401015,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T04:45:00.000Z,1802.815144158555,9379939114.68,0.271096764419,-1.604631866298,0.747470478456,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T04:50:00.000Z,1803.2762365854585,9253509804.9,0.390818775308,-1.515409896014,0.754758023891,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T04:55:00.000Z,1804.1864883724827,9392944610.68,0.465128961481,-1.498119407949,0.895896125236,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T05:00:00.000Z,1804.9009681815783,10019717922.06,0.566934604745,-1.443510569931,0.926633421943,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T05:05:00.000Z,1804.801658756636,9993843576.05,0.463664140408,-1.775269939026,0.961831074751,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T05:10:00.000Z,1806.0160867451193,9988345000.81,0.61019124335,-1.762838483493,0.891526616711,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T05:15:00.000Z,1801.8945840492834,9798062045.56,0.326583950009,-1.99938472384,0.649678538875,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T05:20:00.000Z,1803.6067790285567,9266920838.78,0.266432518994,-1.883057253489,0.652038195283,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T05:25:00.000Z,1804.3045946903076,9865248402.99,0.279445895977,-2.096425357781,0.655196819575,120732563.28,120732563.28,,10306
Ethereum,2025-05-05T05:30:00.000Z,1804.8266146585015,9852327586.32,0.290388134621,-2.132579659391,0.471801742153,120732563.28,120732563.28,,10306
