Datetime,Open,High,Low,Close
2025-03-31 06:10:00+00:00,82143.07813,82210.09375,82085.32031,82085.32031
2025-03-31 06:15:00+00:00,82076.48438,82120.02344,82076.48438,82077.61719
2025-03-31 06:20:00+00:00,82068.65625,82159.71875,82068.65625,82105.84375
2025-03-31 06:25:00+00:00,82084.64844,82084.64844,81959.47656,81959.47656
2025-03-31 06:30:00+00:00,81962.79688,82001.20313,81962.79688,82001.20313
2025-03-31 06:35:00+00:00,81998.08594,82009.89844,81934.38281,81988.48438
2025-03-31 06:40:00+00:00,81980.59375,82026.45313,81980.59375,82024.08594
2025-03-31 06:45:00+00:00,82048.24219,82048.24219,82010.88281,82013.27344
2025-03-31 06:50:00+00:00,82002.83594,82009.22656,81961.99219,81996.75
2025-03-31 06:55:00+00:00,81974.21094,82041.85156,81974.21094,82019.16406
2025-03-31 07:00:00+00:00,82021.35938,82186.125,82021.35938,82186.125
2025-03-31 07:05:00+00:00,82225.38281,82254.66406,82205.64844,82205.64844
2025-03-31 07:10:00+00:00,82112.19531,82112.19531,82049.35938,82070.55469
2025-03-31 07:15:00+00:00,82064.24219,82077.11719,81986.83594,81986.83594
2025-03-31 07:20:00+00:00,81930.01563,81990.33594,81930.01563,81964.22656
2025-03-31 07:25:00+00:00,82001.67969,82001.67969,81936.30469,81964.69531
2025-03-31 07:30:00+00:00,82002.86719,82023.96094,81938.60938,81938.60938
2025-03-31 07:35:00+00:00,81903.89063,81935.22656,81888.29688,81905.41406
2025-03-31 07:40:00+00:00,81849.35156,81868.08594,81827.375,81827.375
2025-03-31 07:45:00+00:00,81822.375,81854.63281,81787.17188,81854.63281
2025-03-31 07:50:00+00:00,81836.00781,81836.00781,81772.61719,81772.61719
2025-03-31 07:55:00+00:00,81814.57813,81849.04688,81800.73438,81849.04688
2025-03-31 08:00:00+00:00,81890.17969,82022.03125,81890.17969,82022.03125
2025-03-31 08:05:00+00:00,82107.42188,82197.95313,82107.42188,82197.95313
2025-03-31 08:10:00+00:00,82225.03906,82225.03906,82165.44531,82185.54688
2025-03-31 08:15:00+00:00,82179.20313,82179.20313,82081.91406,82081.91406
2025-03-31 08:20:00+00:00,82085.32031,82107.0625,82052.27344,82085.75781
2025-03-31 08:25:00+00:00,82090.72656,82143.0625,82090.72656,82143.0625
2025-03-31 08:30:00+00:00,82182.21094,82198.5625,82160.97656,82162.97656
2025-03-31 08:35:00+00:00,82194.73438,82226.92969,82194.73438,82206.42969
2025-03-31 08:40:00+00:00,82187.625,82187.625,82142.75,82145.17969
2025-03-31 08:45:00+00:00,82111.96094,82114.125,82080.26563,82114.125
2025-03-31 08:50:00+00:00,82085.83594,82107.76563,82067.52344,82067.52344
2025-03-31 08:55:00+00:00,82013.9375,82013.9375,81911.09375,81911.09375
2025-03-31 09:00:00+00:00,81896.60156,81896.60156,81847.88281,81847.88281
2025-03-31 09:05:00+00:00,81848.82813,81921,81841.60938,81841.60938
2025-03-31 09:10:00+00:00,81765.75781,81765.75781,81606.14063,81606.14063
2025-03-31 09:15:00+00:00,81570.50781,81684.79688,81570.50781,81651.08594
2025-03-31 09:20:00+00:00,81644.53906,81644.53906,81587.21875,81614.38281
2025-03-31 09:25:00+00:00,81633.49219,81633.49219,81470.625,81470.625
2025-03-31 09:30:00+00:00,81486.38281,81543.625,81447.51563,81479.15625
2025-03-31 09:35:00+00:00,81440.15625,81472.01563,81381.4375,81381.4375
2025-03-31 09:40:00+00:00,81439.84375,81480.83594,81439.84375,81444.61719
2025-03-31 09:45:00+00:00,81459.85156,81459.85156,81412.53125,81412.53125
2025-03-31 09:50:00+00:00,81432.14844,81445.05469,81387.53125,81387.53125
2025-03-31 09:55:00+00:00,81384.91406,81478.21094,81357.96875,81478.21094
2025-03-31 10:00:00+00:00,81468.15625,81545.08594,81468.15625,81539.19531
2025-03-31 10:05:00+00:00,81568.15625,81568.15625,81530.78125,81535.46094
2025-03-31 10:10:00+00:00,81519.24219,81519.24219,81322.07813,81382.59375
2025-03-31 10:15:00+00:00,81464.60156,81495.64844,81448.28125,81495.64844
2025-03-31 10:20:00+00:00,81534.09375,81702.84375,81534.09375,81702.84375
2025-03-31 10:25:00+00:00,81645.03906,81768.79688,81645.03906,81768.79688
2025-03-31 10:30:00+00:00,81757.13281,81757.13281,81714.40625,81714.96094
2025-03-31 10:35:00+00:00,81739.57031,81794.1875,81739.57031,81794.1875
2025-03-31 10:40:00+00:00,81826.03906,81896.92188,81826.03906,81880.41406
2025-03-31 10:45:00+00:00,81908.53125,82154.92188,81908.53125,82154.92188
2025-03-31 10:50:00+00:00,82128.03125,82201.96875,82114.17188,82114.17188
2025-03-31 10:55:00+00:00,82117.46875,82155.32031,82117.46875,82128.25
2025-03-31 11:00:00+00:00,82155.35156,82187.20313,82129.39063,82159.90625
2025-03-31 11:05:00+00:00,82157.98438,82157.98438,82024.45313,82024.45313
2025-03-31 11:10:00+00:00,82010.03906,82116.77344,82010.03906,82116.77344
2025-03-31 11:15:00+00:00,82124.08594,82204.67969,82098.28125,82103.60156
2025-03-31 11:20:00+00:00,82114.58594,82115.80469,82060.27344,82060.27344
2025-03-31 11:25:00+00:00,82058.04688,82058.04688,81999.25781,82014.14063
2025-03-31 11:30:00+00:00,81977.61719,82004.40625,81928.96094,81928.96094
2025-03-31 11:35:00+00:00,81943.25781,81998.50781,81943.25781,81991.10938
2025-03-31 11:40:00+00:00,82003.70313,82019.21875,81976.76563,82019.21875
2025-03-31 11:45:00+00:00,82017.50781,82069.04688,82017.50781,82044.44531
2025-03-31 11:50:00+00:00,82133.5,82237.64063,82133.5,82237.64063
2025-03-31 11:55:00+00:00,82209.25,82209.25,82138.82031,82138.82031
2025-03-31 12:00:00+00:00,82184.19531,82240.26563,82176.78125,82176.78125
2025-03-31 12:05:00+00:00,82121.04688,82151.97656,82121.04688,82143.42188
2025-03-31 12:10:00+00:00,82140.99219,82140.99219,82064.25781,82071.58594
2025-03-31 12:15:00+00:00,82005.76563,82005.76563,81942.46875,81944.83594
2025-03-31 12:20:00+00:00,81984.55469,82077.83594,81984.55469,82036.63281
2025-03-31 12:25:00+00:00,82032.96094,82112.76563,82032.96094,82099.58594
2025-03-31 12:30:00+00:00,82107.83594,82190.34375,82055.47656,82190.34375
2025-03-31 12:35:00+00:00,82195.23438,82195.23438,82129.17969,82138.76563
2025-03-31 12:40:00+00:00,82175.75781,82507.51563,82162.02344,82507.51563
2025-03-31 12:45:00+00:00,82480.99219,82480.99219,82422.46875,82422.46875
2025-03-31 12:50:00+00:00,82451.60156,83017.71094,82451.60156,82955.46875
2025-03-31 12:55:00+00:00,82880.97656,82880.97656,82794.32031,82813.46094
2025-03-31 13:00:00+00:00,82810.91406,82810.91406,82646.59375,82669.96094
2025-03-31 13:05:00+00:00,82841.45313,82841.45313,82652.53906,82654.53125
2025-03-31 13:10:00+00:00,82683.41406,82684.5,82645.49219,82655.77344
2025-03-31 13:15:00+00:00,82658.65625,82700.86719,82658.65625,82670.71094
2025-03-31 13:20:00+00:00,82598.375,82598.375,82482.03906,82482.03906
2025-03-31 13:25:00+00:00,82459.14063,82532.5625,82459.14063,82532.5625
2025-03-31 13:30:00+00:00,82535.00781,82535.00781,81865.5,81865.5
2025-03-31 13:35:00+00:00,81885.74219,82218.75,81885.74219,82218.75
2025-03-31 13:40:00+00:00,82154.22656,82154.22656,82018.10938,82018.10938
2025-03-31 13:45:00+00:00,81939.84375,81939.84375,81729.11719,81729.11719
2025-03-31 13:50:00+00:00,81885.15625,82317.00781,81885.15625,82317.00781
2025-03-31 13:55:00+00:00,82461.25,82607.13281,82461.25,82607.13281
2025-03-31 14:00:00+00:00,82489.64844,82835.83594,82489.64844,82755.64063
2025-03-31 14:05:00+00:00,82775.45313,83219.07031,82775.45313,83219.07031
2025-03-31 14:10:00+00:00,83118.28906,83310.44531,83118.28906,83273.53906
2025-03-31 14:15:00+00:00,83333.49219,83527.00781,83145.59375,83145.59375
2025-03-31 14:20:00+00:00,83095.3125,83097.6875,82957.50781,82957.50781
2025-03-31 14:25:00+00:00,82961.29688,82961.29688,82877.90625,82888.25
2025-03-31 14:30:00+00:00,82833.19531,83268.41406,82833.19531,83268.41406
2025-03-31 14:35:00+00:00,83424.4375,83424.4375,83172.86719,83172.86719
2025-03-31 14:40:00+00:00,83239.67969,83317.1875,83148.02344,83148.02344
2025-03-31 14:45:00+00:00,83166.4375,83371.21875,83166.4375,83371.21875
2025-03-31 14:50:00+00:00,83400.97656,83716.48438,83383.5625,83490.5
2025-03-31 14:55:00+00:00,83624.72656,83624.72656,83496.73438,83497.82813
2025-03-31 15:00:00+00:00,83478.42969,83770.67969,83478.42969,83607.46094
2025-03-31 15:05:00+00:00,83553.17188,83646.64844,83553.17188,83555.21094
2025-03-31 15:10:00+00:00,83445.89063,83565.85156,83445.89063,83481.83594
2025-03-31 15:15:00+00:00,83526.38281,83563.01563,83515.625,83515.625
2025-03-31 15:20:00+00:00,83596.71094,83728.10156,83596.71094,83707.74219
2025-03-31 15:25:00+00:00,83755.42188,83853.17188,83719.77344,83719.77344
2025-03-31 15:30:00+00:00,83633.65625,83739.28125,83562.24219,83739.28125
2025-03-31 15:35:00+00:00,83683.23438,83683.23438,83577.28125,83611.61719
2025-03-31 15:40:00+00:00,83550.40625,83550.40625,83484.92188,83509.07031
2025-03-31 15:45:00+00:00,83494.57813,83677.71094,83494.57813,83615.375
2025-03-31 15:50:00+00:00,83625.42969,83628.29688,83603.21875,83618.55469
2025-03-31 15:55:00+00:00,83598.14063,83598.14063,83500.625,83500.625
2025-03-31 16:00:00+00:00,83405.09375,83680.26563,83405.09375,83640.28906
2025-03-31 16:05:00+00:00,83636.19531,83636.19531,83524.78906,83524.78906
2025-03-31 16:10:00+00:00,83485.67969,83485.67969,83302.53125,83302.53125
2025-03-31 16:15:00+00:00,83324.00781,83361.25781,83313.71875,83358.78906
2025-03-31 16:20:00+00:00,83422.99219,83432.5,83418.92969,83422.70313
2025-03-31 16:25:00+00:00,83399.4375,83461.02344,83399.4375,83444.40625
2025-03-31 16:30:00+00:00,83617.57813,83617.57813,83463.29688,83501.82031
2025-03-31 16:35:00+00:00,83533.92969,83533.92969,83380.73438,83380.73438
2025-03-31 16:40:00+00:00,83365.69531,83416.71875,83365.69531,83394.03125
2025-03-31 16:45:00+00:00,83368.53906,83397.375,83280.30469,83280.30469
2025-03-31 16:50:00+00:00,83323.23438,83395.25,83323.23438,83389.20313
2025-03-31 16:55:00+00:00,83487.625,83487.625,83293.375,83293.375
2025-03-31 17:00:00+00:00,83295.84375,83299.65625,83288.44531,83299.65625
2025-03-31 17:05:00+00:00,83379.61719,83458.39063,83379.61719,83451.1875
2025-03-31 17:10:00+00:00,83495.25781,83495.25781,83438.10938,83492.69531
2025-03-31 17:15:00+00:00,83488.11719,83488.11719,83305.40625,83305.40625
2025-03-31 17:20:00+00:00,83274.09375,83308.09375,83226.21875,83308.09375
2025-03-31 17:25:00+00:00,83306.32031,83306.32031,83263.29688,83263.29688
2025-03-31 17:30:00+00:00,83289.57031,83377.09375,83259.89844,83259.89844
2025-03-31 17:35:00+00:00,83218.48438,83218.48438,83112.23438,83162.52344
2025-03-31 17:40:00+00:00,83150.85938,83150.85938,82882.74219,82882.74219
2025-03-31 17:45:00+00:00,82814.95313,82814.95313,82612.34375,82619.01563
2025-03-31 17:50:00+00:00,82735.60938,82799.15625,82629.63281,82799.15625
2025-03-31 17:55:00+00:00,82779.28125,82779.28125,82687.04688,82687.04688
2025-03-31 18:00:00+00:00,82808.79688,82919.77344,82808.79688,82919.77344
2025-03-31 18:05:00+00:00,82873.83594,83010.73438,82873.83594,83010.73438
2025-03-31 18:10:00+00:00,83097.79688,83253.69531,83097.79688,83165.05469
2025-03-31 18:15:00+00:00,83148.82813,83270.59375,83099,83270.59375
2025-03-31 18:20:00+00:00,83286.20313,83286.20313,83218.85156,83218.85156
2025-03-31 18:25:00+00:00,83237.17188,83270.02344,83207.04688,83270.02344
2025-03-31 18:30:00+00:00,83339.72656,83465.14844,83339.72656,83374.71094
2025-03-31 18:35:00+00:00,83366.32031,83475.32813,83366.32031,83467.46094
2025-03-31 18:40:00+00:00,83444.89063,83533.8125,83444.89063,83533.8125
2025-03-31 18:45:00+00:00,83450.45313,83450.45313,83308.32031,83360.25
2025-03-31 18:50:00+00:00,83438.71875,83485.69531,83438.71875,83485.69531
2025-03-31 18:55:00+00:00,83471.86719,83471.86719,83367.47656,83372.78906
2025-03-31 19:00:00+00:00,83300.75781,83330.38281,83300.75781,83314.17969
2025-03-31 19:05:00+00:00,83281.76563,83388.77344,83281.76563,83303.92188
2025-03-31 19:10:00+00:00,83309.10156,83412.59375,83309.10156,83403.47656
2025-03-31 19:15:00+00:00,83350.61719,83350.61719,83244.99219,83253.98438
2025-03-31 19:20:00+00:00,83233.66406,83238.40625,83201.92188,83202.84375
2025-03-31 19:25:00+00:00,83163.22656,83163.22656,82930.63281,82930.63281
2025-03-31 19:30:00+00:00,82929.80469,83020.01563,82902.39063,83020.01563
2025-03-31 19:35:00+00:00,83009.99219,83009.99219,82814.28906,82814.28906
2025-03-31 19:40:00+00:00,82795.73438,82870.10938,82795.73438,82854.34375
2025-03-31 19:45:00+00:00,82787.28906,82787.28906,82632.45313,82632.45313
2025-03-31 19:50:00+00:00,82611.45313,82629.76563,82426.80469,82429.59375
2025-03-31 19:55:00+00:00,82609,82609,82526.21875,82571.00781
2025-03-31 20:00:00+00:00,82412.22656,82475.54688,82412.22656,82445.75
2025-03-31 20:05:00+00:00,82452.71094,82542.47656,82365.28125,82542.47656
2025-03-31 20:10:00+00:00,82655.4375,82655.4375,82572,82572
2025-03-31 20:15:00+00:00,82596.92969,82660.28125,82560.49219,82660.28125
2025-03-31 20:20:00+00:00,82643.72656,82715.1875,82643.72656,82715.1875
2025-03-31 20:25:00+00:00,82761.14063,82761.14063,82716.71875,82716.71875
2025-03-31 20:30:00+00:00,82745.27344,82745.27344,82705.92969,82708.89844
2025-03-31 20:35:00+00:00,82736.82031,82748.5625,82711.60938,82711.60938
2025-03-31 20:40:00+00:00,82750.55469,82750.55469,82663.39063,82686.32813
2025-03-31 20:45:00+00:00,82715.99219,82715.99219,82701.875,82704.44531
2025-03-31 20:50:00+00:00,82670.78906,82670.78906,82406.67969,82416.97656
2025-03-31 20:55:00+00:00,82397.39844,82458.00781,82375.78906,82413.95313
2025-03-31 21:00:00+00:00,82419.71094,82513.76563,82419.71094,82458.42969
2025-03-31 21:05:00+00:00,82464.25781,82502,82464.25781,82502
2025-03-31 21:10:00+00:00,82513.66406,82544.85156,82513.66406,82534.80469
2025-03-31 21:15:00+00:00,82536.6875,82536.6875,82499.32031,82512.26563
2025-03-31 21:20:00+00:00,82529.46875,82653.96875,82511.35938,82653.96875
2025-03-31 21:25:00+00:00,82660.11719,82681.49219,82570.03906,82570.03906
2025-03-31 21:30:00+00:00,82554.71875,82592.03125,82554.71875,82575.54688
2025-03-31 21:35:00+00:00,82590.5625,82632.35938,82590.5625,82623.80469
2025-03-31 21:40:00+00:00,82636.33594,82660.53125,82634.61719,82660.53125
2025-03-31 21:45:00+00:00,82583.76563,82583.76563,82508.21875,82513.60938
2025-03-31 21:50:00+00:00,82565.27344,82641.49219,82550.10938,82641.49219
2025-03-31 21:55:00+00:00,82636.19531,82636.19531,82563.48438,82563.48438
2025-03-31 22:00:00+00:00,82547.80469,82547.80469,82453.28125,82460.60938
2025-03-31 22:05:00+00:00,82433.45313,82474.39844,82409.88281,82453.4375
2025-03-31 22:10:00+00:00,82450.50781,82461.22656,82404.27344,82404.27344
2025-03-31 22:15:00+00:00,82405.44531,82405.44531,82292.85156,82292.85156
2025-03-31 22:20:00+00:00,82299.30469,82299.30469,82268.4375,82290.98438
2025-03-31 22:25:00+00:00,82307.58594,82314.64844,82274.86719,82314.64844
2025-03-31 22:30:00+00:00,82335.07031,82374.96875,82329.63281,82365.21094
2025-03-31 22:35:00+00:00,82359.28125,82359.28125,82270.50781,82313.39844
2025-03-31 22:40:00+00:00,82307.13281,82319.39063,82293.36719,82296.48438
2025-03-31 22:45:00+00:00,82314.32813,82334.42188,82278.71094,82334.42188
2025-03-31 22:50:00+00:00,82334.85938,82336.90625,82304.71875,82336.90625
2025-03-31 22:55:00+00:00,82353.65625,82376.83594,82353.65625,82376.83594
2025-03-31 23:00:00+00:00,82388.71094,82462.67188,82388.71094,82462.67188
2025-03-31 23:05:00+00:00,82498.96875,82562.65625,82498.96875,82538.80469
2025-03-31 23:10:00+00:00,82531.78125,82559.85938,82530.42969,82530.42969
2025-03-31 23:15:00+00:00,82521.72656,82681.35156,82521.72656,82534.73438
2025-03-31 23:20:00+00:00,82522.15625,82522.15625,82435.82813,82435.82813
2025-03-31 23:25:00+00:00,82415.67969,82415.67969,82315.29688,82315.29688
2025-03-31 23:30:00+00:00,82328.65625,82403.09375,82310.40625,82403.09375
2025-03-31 23:35:00+00:00,82416.38281,82495.49219,82416.38281,82459.35156
2025-03-31 23:40:00+00:00,82459.96875,82468.61719,82459.42969,82459.42969
2025-03-31 23:45:00+00:00,82459.08594,82459.08594,82407.25,82407.25
2025-03-31 23:50:00+00:00,82401.28906,82498.78906,82401.28906,82498.78906
2025-03-31 23:55:00+00:00,82510.96094,82538.52344,82510.96094,82538.52344
2025-04-01 00:00:00+00:00,82536.34375,82536.34375,82488.625,82496.83594
2025-04-01 00:05:00+00:00,82588.72656,82658.00781,82588.72656,82658.00781
2025-04-01 00:10:00+00:00,82663.38281,82663.38281,82519.5625,82519.5625
2025-04-01 00:15:00+00:00,82482.76563,82482.76563,82443.80469,82458.94531
2025-04-01 00:20:00+00:00,82564.82031,82664.54688,82564.82031,82655.60156
2025-04-01 00:25:00+00:00,82645.70313,82729.67188,82631.85156,82683.5
2025-04-01 00:30:00+00:00,82658.57031,82670.75,82599.375,82614.03125
2025-04-01 00:35:00+00:00,82589.49219,82690.39844,82589.49219,82690.39844
2025-04-01 00:40:00+00:00,82682.89844,82682.89844,82665.79688,82666.14844
2025-04-01 00:45:00+00:00,82702.61719,82718.45313,82694.78906,82694.78906
2025-04-01 00:50:00+00:00,82682.02344,82753.17969,82663.39844,82699.46094
2025-04-01 00:55:00+00:00,82668.07813,82668.07813,82583.08594,82639.52344
2025-04-01 01:00:00+00:00,82635.53906,82635.53906,82597.08594,82627.60156
2025-04-01 01:05:00+00:00,82623.03125,82623.03125,82558.94531,82558.94531
2025-04-01 01:10:00+00:00,82473.70313,82509.19531,82473.70313,82509.19531
2025-04-01 01:15:00+00:00,82545.75781,82656.91406,82545.75781,82631.88281
2025-04-01 01:20:00+00:00,82595.125,82595.125,82530.78125,82570.07031
2025-04-01 01:25:00+00:00,82577.02344,82696.11719,82577.02344,82696.11719
2025-04-01 01:30:00+00:00,82685.15625,82685.15625,82615.35938,82615.35938
2025-04-01 01:35:00+00:00,82609.01563,82628.46094,82562.70313,82587.67188
2025-04-01 01:40:00+00:00,82586.44531,82586.44531,82546.80469,82572.50781
2025-04-01 01:45:00+00:00,82558.01563,82709.13281,82558.01563,82709.13281
2025-04-01 01:50:00+00:00,82671.25,82687.02344,82671.25,82672.46875
2025-04-01 01:55:00+00:00,82637.78125,82693.58594,82637.78125,82688.30469
2025-04-01 02:00:00+00:00,82682.09375,82687.03125,82644.36719,82687.03125
2025-04-01 02:05:00+00:00,82681.0625,82740.27344,82681.0625,82729.05469
2025-04-01 02:10:00+00:00,82756.69531,82773.82031,82756.69531,82768.23438
2025-04-01 02:15:00+00:00,82807.96094,82966.65625,82807.96094,82963.85156
2025-04-01 02:20:00+00:00,82972.99219,82972.99219,82933.32031,82933.32031
2025-04-01 02:25:00+00:00,82954.82031,82954.82031,82907.25,82907.25
2025-04-01 02:30:00+00:00,82877.29688,82877.29688,82807.70313,82820.46875
2025-04-01 02:35:00+00:00,82807.39844,82816.21875,82781.17969,82781.17969
2025-04-01 02:40:00+00:00,82943.34375,82943.34375,82914.33594,82914.33594
2025-04-01 02:45:00+00:00,82923.86719,82967.375,82918.72656,82918.72656
2025-04-01 02:50:00+00:00,82959.5,83056.5,82959.5,83048.21094
2025-04-01 02:55:00+00:00,83013.17969,83042.41406,82994.74219,83042.41406
2025-04-01 03:00:00+00:00,83076.55469,83147.79688,83045.04688,83112.8125
2025-04-01 03:05:00+00:00,83126.10938,83141.94531,83086.98438,83086.98438
2025-04-01 03:10:00+00:00,83084.10156,83171.74219,83084.10156,83171.74219
2025-04-01 03:15:00+00:00,83161.48438,83208.35938,83161.48438,83208.35938
2025-04-01 03:20:00+00:00,83195.46094,83196.78906,83130.96094,83130.96094
2025-04-01 03:25:00+00:00,83156.48438,83156.48438,83108.125,83130.70313
2025-04-01 03:30:00+00:00,83102.09375,83102.09375,83034.375,83035.29688
2025-04-01 03:35:00+00:00,83082.50781,83082.50781,82982.5,83008.50781
2025-04-01 03:40:00+00:00,82993.42969,83002.07031,82983.8125,83002.07031
2025-04-01 03:45:00+00:00,82989.07813,83013.92188,82989.07813,83013.92188
2025-04-01 03:50:00+00:00,83050.07813,83050.07813,82983.83594,82983.83594
2025-04-01 03:55:00+00:00,82985.71875,82985.71875,82928.46875,82928.46875
2025-04-01 04:00:00+00:00,82949.00781,82992.19531,82922.25,82986.27344
2025-04-01 04:05:00+00:00,82971.20313,82971.20313,82908.02344,82920.54688
2025-04-01 04:10:00+00:00,82910.21094,82950.92188,82910.21094,82915.33594
2025-04-01 04:15:00+00:00,82915.33594,82917.61719,82881.40625,82901.92188
2025-04-01 04:20:00+00:00,82895.83594,82922.54688,82895.83594,82922.54688
2025-04-01 04:25:00+00:00,82941.70313,83013.63281,82941.70313,83005.64844
2025-04-01 04:30:00+00:00,83020.17969,83134.08594,83020.17969,83134.08594
2025-04-01 04:35:00+00:00,83146.9375,83193.91406,83146.9375,83193.91406
2025-04-01 04:40:00+00:00,83182.39844,83182.39844,83149.86719,83173.51563
2025-04-01 04:45:00+00:00,83153.73438,83153.73438,83114.41406,83121.92969
2025-04-01 04:50:00+00:00,83159.13281,83159.13281,83075.5,83081.46094
2025-04-01 04:55:00+00:00,83079.69531,83079.69531,83060.42969,83063.46094
2025-04-01 05:00:00+00:00,82999.13281,83027.1875,82999.13281,83022.29688
2025-04-01 05:05:00+00:00,83045.94531,83103.98438,83045.94531,83080.35938
2025-04-01 05:10:00+00:00,83067.10156,83102.76563,83067.10156,83102.76563
2025-04-01 05:15:00+00:00,83165.45313,83289.03906,83165.45313,83289.03906
2025-04-01 05:20:00+00:00,83288.375,83288.375,83248.14063,83280.32813
2025-04-01 05:25:00+00:00,83278.58594,83290.0625,83273.69531,83276.34375
2025-04-01 05:30:00+00:00,83283.32031,83302.4375,83204.07813,83204.07813
2025-04-01 05:35:00+00:00,83200.36719,83200.36719,83153.14063,83153.14063
2025-04-01 05:40:00+00:00,83119.13281,83143.19531,83119.13281,83143.19531
2025-04-01 05:45:00+00:00,83150.76563,83155.14063,83140.19531,83140.19531
2025-04-01 05:50:00+00:00,83120.78906,83120.78906,83088.45313,83093.78125
2025-04-01 05:55:00+00:00,83040.80469,83043.50781,83000.96875,83000.96875
2025-04-01 06:00:00+00:00,82994.94531,82994.94531,82932.16406,82932.16406
2025-04-01 06:05:00+00:00,82926.44531,82973.05469,82926.44531,82967.25781
2025-04-01 06:10:00+00:00,82958.35156,82958.35156,82917.92188,82927.97656
2025-04-01 06:15:00+00:00,82962.78906,83023.92969,82962.78906,83017.14063
2025-04-01 06:20:00+00:00,83017.14063,83036.0625,83017.14063,83024.64063
2025-04-01 06:25:00+00:00,83008.0625,83070.57813,83004.625,83070.57813
2025-04-01 06:30:00+00:00,83100.82031,83141.27344,83100.82031,83116.42969
2025-04-01 06:35:00+00:00,83133.70313,83173.83594,83133.70313,83173.28906
2025-04-01 06:40:00+00:00,83244.53906,83353.86719,83244.53906,83320.75
2025-04-01 06:45:00+00:00,83323.71094,83353.28906,83308.92969,83353.28906
2025-04-01 06:50:00+00:00,83404.85156,83463.875,83404.85156,83463.875
2025-04-01 06:55:00+00:00,83450.78125,83463.875,83441.77344,83441.77344
2025-04-01 07:00:00+00:00,83447.25,83481.1875,83433.51563,83433.51563
2025-04-01 07:05:00+00:00,83458.96094,83470.54688,83407.75,83407.75
2025-04-01 07:10:00+00:00,83402.74219,83477.24219,83400.53125,83477.24219
2025-04-01 07:15:00+00:00,83486.46094,83525.09375,83479.71875,83525.09375
2025-04-01 07:20:00+00:00,83479.89063,83479.89063,83431.875,83443.89844
2025-04-01 07:25:00+00:00,83446.30469,83446.30469,83396.91406,83396.91406
2025-04-01 07:30:00+00:00,83413.40625,83472.03906,83413.40625,83437.8125
2025-04-01 07:35:00+00:00,83410.57031,83531.60156,83410.57031,83531.60156
2025-04-01 07:40:00+00:00,83523.65625,83590.91406,83523.65625,83552.45313
2025-04-01 07:45:00+00:00,83537.74219,83544.79688,83518.92188,83518.92188
2025-04-01 07:50:00+00:00,83540.48438,83540.48438,83509.73438,83524.24219
2025-04-01 07:55:00+00:00,83509.47656,83509.47656,83451.79688,83456.79688
2025-04-01 08:00:00+00:00,83454.5625,83558.36719,83454.5625,83557.97656
2025-04-01 08:05:00+00:00,83569.85938,83654.77344,83563.47656,83593.21094
2025-04-01 08:10:00+00:00,83607.60156,83664.13281,83607.15625,83664.13281
2025-04-01 08:15:00+00:00,83685.77344,83818.03125,83685.77344,83818.03125
2025-04-01 08:20:00+00:00,83794.6875,83833.17969,83794.6875,83833.17969
2025-04-01 08:25:00+00:00,83771.16406,83958.52344,83717.0625,83958.52344
2025-04-01 08:30:00+00:00,83935.52344,84151.69531,83925.64063,84151.69531
2025-04-01 08:35:00+00:00,84067.49219,84082.64844,84000.72656,84000.72656
2025-04-01 08:40:00+00:00,83985.29688,83985.29688,83930.26563,83958.34375
2025-04-01 08:45:00+00:00,83980.44531,84131.00781,83980.44531,84131.00781
2025-04-01 08:50:00+00:00,84113.77344,84178.92188,84105.14844,84123.54688
2025-04-01 08:55:00+00:00,84093.53125,84112.78906,84080.75,84112.78906
2025-04-01 09:00:00+00:00,84118.72656,84282.42188,84118.72656,84282.42188
2025-04-01 09:05:00+00:00,84268.13281,84268.13281,84175.23438,84219.64063
2025-04-01 09:10:00+00:00,84234.67969,84234.67969,84119.96094,84119.96094
2025-04-01 09:15:00+00:00,84148.02344,84275.72656,84148.02344,84275.72656
2025-04-01 09:20:00+00:00,84249.40625,84266.82813,84233.35938,84266.82813
2025-04-01 09:25:00+00:00,84245.4375,84245.4375,84143.00781,84166.46875
2025-04-01 09:30:00+00:00,84221.45313,84327.125,84221.45313,84327.125
2025-04-01 09:35:00+00:00,84288.64844,84288.64844,84221.71094,84233.89844
2025-04-01 09:40:00+00:00,84249.78906,84299.71094,84249.78906,84299.71094
2025-04-01 09:45:00+00:00,84311.88281,84341.70313,84296.54688,84341.70313
2025-04-01 09:50:00+00:00,84362.44531,84375.15625,84310.79688,84310.79688
2025-04-01 09:55:00+00:00,84291.64063,84357.85156,84291.64063,84357.85156
2025-04-01 10:00:00+00:00,84354.25,84354.25,84250.38281,84277.09375
2025-04-01 10:05:00+00:00,84255.20313,84264.10938,84233.74219,84233.74219
2025-04-01 10:10:00+00:00,84243.53125,84282.97656,84243.53125,84282.97656
2025-04-01 10:15:00+00:00,84280.76563,84468.99219,84280.76563,84468.99219
2025-04-01 10:20:00+00:00,84456.05469,84462.92969,84447.84375,84447.84375
2025-04-01 10:25:00+00:00,84398.36719,84411.55469,84386.70313,84406.39063
2025-04-01 10:30:00+00:00,84417.67969,84423.375,84200.28906,84200.28906
2025-04-01 10:35:00+00:00,84236.57813,84294.21094,84202.80469,84202.80469
2025-04-01 10:40:00+00:00,84227.96875,84343.69531,84227.96875,84268.03906
