Date,Average_Cumulative_Return
2025-01-02 15:30:00+00:00,1.0015640562682122
2025-01-02 15:40:00+00:00,1.0043149695394447
2025-01-02 15:50:00+00:00,1.0027241878054576
2025-01-02 16:00:00+00:00,1.002070526076063
2025-01-02 16:10:00+00:00,1.0039638921093974
2025-01-02 16:20:00+00:00,1.007293113426623
2025-01-02 16:30:00+00:00,1.0081886196028969
2025-01-02 16:40:00+00:00,1.0071360167502212
2025-01-02 16:50:00+00:00,1.0072088116848987
2025-01-02 17:00:00+00:00,1.006513948630373
2025-01-02 17:10:00+00:00,1.0071670831499293
2025-01-02 17:20:00+00:00,1.0067938440270476
2025-01-02 17:30:00+00:00,1.0081700199681352
2025-01-02 17:40:00+00:00,1.009495094841331
2025-01-02 17:50:00+00:00,1.0092080467288198
2025-01-02 18:00:00+00:00,1.0100892690782648
2025-01-02 18:10:00+00:00,1.0101836239728685
2025-01-02 18:20:00+00:00,1.010243576030236
2025-01-02 18:30:00+00:00,1.0108796778091589
2025-01-02 18:40:00+00:00,1.0112721013665324
2025-01-02 18:50:00+00:00,1.0125541519589083
2025-01-02 19:00:00+00:00,1.013230437095806
2025-01-02 19:10:00+00:00,1.014296430475688
2025-01-02 19:20:00+00:00,1.0139239412094012
2025-01-02 19:30:00+00:00,1.0137962855765177
2025-01-02 19:40:00+00:00,1.0130237772141348
2025-01-02 19:50:00+00:00,1.013661105092116
2025-01-02 20:00:00+00:00,1.0128565378421246
2025-01-02 20:10:00+00:00,1.0133502100426808
2025-01-02 20:20:00+00:00,1.0133315989552014
2025-01-02 20:30:00+00:00,1.01363998471852
2025-01-02 20:40:00+00:00,1.0137862538121936
2025-01-02 20:50:00+00:00,1.0148913767528662
2025-01-02 21:00:00+00:00,1.0145444368818117
2025-01-02 21:10:00+00:00,1.0151274640259502
2025-01-02 21:20:00+00:00,1.0151690773168944
2025-01-02 21:30:00+00:00,1.0149171900283398
2025-01-02 21:40:00+00:00,1.0151809697439274
2025-01-02 21:50:00+00:00,1.0159629854376944
2025-01-02 22:00:00+00:00,1.0165525581651014
2025-01-02 22:10:00+00:00,1.0153426364111815
2025-01-02 22:20:00+00:00,1.0148066527759572
2025-01-02 22:30:00+00:00,1.0166607087553647
2025-01-02 22:40:00+00:00,1.0166983824808145
2025-01-02 22:50:00+00:00,1.016195037633204
2025-01-02 23:00:00+00:00,1.016298230390375
2025-01-02 23:10:00+00:00,1.01622436587893
2025-01-02 23:20:00+00:00,1.0174027410054227
2025-01-02 23:30:00+00:00,1.017429582085604
2025-01-02 23:40:00+00:00,1.0170763537711842
2025-01-02 23:50:00+00:00,1.0172576874327874
2025-01-03 00:00:00+00:00,1.01617725436058
2025-01-03 00:10:00+00:00,1.0175169708984801
2025-01-03 00:20:00+00:00,1.0161586085795
2025-01-03 00:30:00+00:00,1.0161900368705081
2025-01-03 00:40:00+00:00,1.016469527178256
2025-01-03 00:50:00+00:00,1.016927140926008
2025-01-03 01:00:00+00:00,1.0159725650534304
2025-01-03 01:10:00+00:00,1.016435634759017
2025-01-03 01:20:00+00:00,1.016175338480333
2025-01-03 01:30:00+00:00,1.0148177591836762
2025-01-03 01:40:00+00:00,1.0143350782982619
2025-01-03 01:50:00+00:00,1.0160423988586813
2025-01-03 02:00:00+00:00,1.0153849814417208
2025-01-03 02:10:00+00:00,1.0151379881190268
2025-01-03 02:20:00+00:00,1.0126943117553318
2025-01-03 02:30:00+00:00,1.0146749263467814
2025-01-03 02:40:00+00:00,1.0141472807704552
2025-01-03 02:50:00+00:00,1.0164503876572857
2025-01-03 03:00:00+00:00,1.0163663844347761
2025-01-03 03:10:00+00:00,1.0163660525580234
2025-01-03 03:20:00+00:00,1.0174326720214775
2025-01-03 03:30:00+00:00,1.018229573295381
2025-01-03 03:40:00+00:00,1.0187707067786391
2025-01-03 03:50:00+00:00,1.017015598963085
2025-01-03 04:00:00+00:00,1.0157454379084407
2025-01-03 04:10:00+00:00,1.0163257477323473
2025-01-03 04:20:00+00:00,1.016603193096738
2025-01-03 04:30:00+00:00,1.0169936499313157
2025-01-03 04:40:00+00:00,1.0172585022266234
2025-01-03 04:50:00+00:00,1.0168055211471274
2025-01-03 05:00:00+00:00,1.0158485274948537
2025-01-03 05:10:00+00:00,1.017144500652688
2025-01-03 05:20:00+00:00,1.0155472988893977
2025-01-03 05:30:00+00:00,1.0154997310495948
2025-01-03 05:40:00+00:00,1.0158397479876942
2025-01-03 05:50:00+00:00,1.0156772631092186
2025-01-03 06:00:00+00:00,1.0163755950743842
2025-01-03 06:10:00+00:00,1.0164483084225557
2025-01-03 06:20:00+00:00,1.016817480492954
2025-01-03 06:30:00+00:00,1.0160734855660976
2025-01-03 06:40:00+00:00,1.018162577782306
2025-01-03 06:50:00+00:00,1.0184152432050344
2025-01-03 07:00:00+00:00,1.016587615933194
2025-01-03 07:10:00+00:00,1.0176906615035861
2025-01-03 07:20:00+00:00,1.0156794707314112
2025-01-03 07:30:00+00:00,1.0144993128759077
2025-01-03 07:40:00+00:00,1.0168344689039786
2025-01-03 07:50:00+00:00,1.0156582440994988
2025-01-03 08:00:00+00:00,1.0165699198810565
2025-01-03 08:10:00+00:00,1.0181941393249334
2025-01-03 08:20:00+00:00,1.016651952173299
2025-01-03 08:30:00+00:00,1.017091270410463
